player_name,first_name,middle_name,last_name,nick_name,suffix,player_url
Brad Gulden,Brad,,Gulden,,,https://www.baseball-almanac.com/players/player.php?p=guldebr01
Brad Havens,Brad,,Havens,,,https://www.baseball-almanac.com/players/player.php?p=havenbr01
Brad Komminsk,Brad,,Komminsk,,,https://www.baseball-almanac.com/players/player.php?p=kommibr01
Brad Lesley,Brad,,Lesley,,,https://www.baseball-almanac.com/players/player.php?p=leslebr01
Brad Mills,Brad,,Mills,,,
Brad Moore,Brad,,Moore,,,https://www.baseball-almanac.com/players/player.php?p=moorebr01
Brad Wellman,Brad,,Wellman,,,https://www.baseball-almanac.com/players/player.php?p=wellmbr01
Brady Anderson,Brady,,Anderson,,,https://www.baseball-almanac.com/players/player.php?p=anderbr01
Brant Alyea,Brant,,Alyea,,,https://www.baseball-almanac.com/players/player.php?p=alyeabr01
Brent Gaff,Brent,,Gaff,,,https://www.baseball-almanac.com/players/player.php?p=gaffbr01
Brent Strom,Brent,,Strom,,,https://www.baseball-almanac.com/players/player.php?p=strombr01
Bret Saberhagen,Bret,,Saberhagen,,,https://www.baseball-almanac.com/players/player.php?p=saberbr01
Brett Butler,Brett,,Butler,,,https://www.baseball-almanac.com/players/player.php?p=butlebr01
Brian Allard,Brian,,Allard,,,https://www.baseball-almanac.com/players/player.php?p=allarbr01
Brian Asselstine,Brian,,Asselstine,,,https://www.baseball-almanac.com/players/player.php?p=asselbr01
Brian Dayett,Brian,,Dayett,,,https://www.baseball-almanac.com/players/player.php?p=dayetbr01
Brian Downing,Brian,,Downing,,,https://www.baseball-almanac.com/players/player.php?p=downibr01
Brian Doyle,Brian,,Doyle,,,https://www.baseball-almanac.com/players/player.php?p=doylebr01
Brian Fisher,Brian,,Fisher,,,https://www.baseball-almanac.com/players/player.php?p=fishebr01
Brian Giles,Brian,,Giles,,,https://www.baseball-almanac.com/players/player.php?p=gilesbr01
Brian Harper,Brian,,Harper,,,https://www.baseball-almanac.com/players/player.php?p=harpebr01
Brian Holton,Brian,,Holton,,,https://www.baseball-almanac.com/players/player.php?p=holtobr01
Brian Kingman,Brian,,Kingman,,,https://www.baseball-almanac.com/players/player.php?p=kingmbr01
Brian Snyder,Brian,,Snyder,,,https://www.baseball-almanac.com/players/player.php?p=snydebr01
Britt Burns,Britt,,Burns,,,https://www.baseball-almanac.com/players/player.php?p=burnsbr01
Brock Davis,Brock,,Davis,,,https://www.baseball-almanac.com/players/player.php?p=davisbr02
Broderick Perkins,Broderick,,Perkins,,,https://www.baseball-almanac.com/players/player.php?p=perkibr01
Brook Jacoby,Brook,,Jacoby,,,https://www.baseball-almanac.com/players/player.php?p=jacobbr01
Brooks Robinson,Brooks,,Robinson,,,https://www.baseball-almanac.com/players/player.php?p=robinbr01
Bruce Benedict,Bruce,,Benedict,,,https://www.baseball-almanac.com/players/player.php?p=benedbr01
Bruce Berenyi,Bruce,,Berenyi,,,https://www.baseball-almanac.com/players/player.php?p=berenbr01
Bruce Bochte,Bruce,,Bochte,,,https://www.baseball-almanac.com/players/player.php?p=bochtbr01
Bruce Bochy,Bruce,,Bochy,,,https://www.baseball-almanac.com/players/player.php?p=bochybr01
Bruce Boisclair,Bruce,,Boisclair,,,https://www.baseball-almanac.com/players/player.php?p=boiscbr01
Bruce Dal Canton,Bruce,,Dal Canton,,,https://www.baseball-almanac.com/players/player.php?p=dalcabr01
Bruce Ellingsen,Bruce,,Ellingsen,,,https://www.baseball-almanac.com/players/player.php?p=ellinbr01
Bruce Fields,Bruce,,Fields,,,https://www.baseball-almanac.com/players/player.php?p=fieldbr01
Bruce Hurst,Bruce,,Hurst,,,https://www.baseball-almanac.com/players/player.php?p=hurstbr01
Bruce Kimm,Bruce,,Kimm,,,https://www.baseball-almanac.com/players/player.php?p=kimmbr01
Bruce Kison,Bruce,,Kison,,,https://www.baseball-almanac.com/players/player.php?p=kisonbr01
Bruce Miller,Bruce,,Miller,,,https://www.baseball-almanac.com/players/player.php?p=millebr01
Bruce Robbins,Bruce,,Robbins,,,https://www.baseball-almanac.com/players/player.php?p=robbibr01
Bruce Ruffin,Bruce,,Ruffin,,,https://www.baseball-almanac.com/players/player.php?p=ruffibr01
Bruce Sutter,Bruce,,Sutter,,,https://www.baseball-almanac.com/players/player.php?p=suttebr01
Bryan Clark,Bryan,,Clark,,,https://www.baseball-almanac.com/players/player.php?p=clarkbr01
Bryan Clutterbuck,Bryan,,Clutterbuck,,,https://www.baseball-almanac.com/players/player.php?p=cluttbr01
Bryan Harvey,Bryan,,Harvey,,,https://www.baseball-almanac.com/players/player.php?p=harvebr01
Bryan Little,Bryan,,Little,,,https://www.baseball-almanac.com/players/player.php?p=littlbr01
Bryan Oelkers,Bryan,,Oelkers,,,https://www.baseball-almanac.com/players/player.php?p=oelkebr01
Bryn Smith,Bryn,,Smith,,,https://www.baseball-almanac.com/players/player.php?p=smithbr01
Buck Martinez,Buck,,Martinez,,,https://www.baseball-almanac.com/players/player.php?p=martibu01
Buck Rodgers,Buck,,Rodgers,,,https://www.baseball-almanac.com/players/player.php?p=rodgebu01
Bucky Brandon,Bucky,,Brandon,,,https://www.baseball-almanac.com/players/player.php?p=brandbu01
Bucky Dent,Bucky,,Dent,,,https://www.baseball-almanac.com/players/player.php?p=dentbu01
Bud Anderson,Bud,,Anderson,,,https://www.baseball-almanac.com/players/player.php?p=anderbu01
Bud Black,Bud,,Black,,,https://www.baseball-almanac.com/players/player.php?p=blackbu02
Bud Bulling,Bud,,Bulling,,,https://www.baseball-almanac.com/players/player.php?p=bullibu01
Bud Harrelson,Bud,,Harrelson,,,https://www.baseball-almanac.com/players/player.php?p=harrebu01
Buddy Bell,Buddy,,Bell,,,https://www.baseball-almanac.com/players/player.php?p=bellbu01
Buddy Biancalana,Buddy,,Biancalana,,,https://www.baseball-almanac.com/players/player.php?p=biancbu01
Buddy Bradford,Buddy,,Bradford,,,https://www.baseball-almanac.com/players/player.php?p=bradfbu01
Buddy Schultz,Buddy,,Schultz,,,https://www.baseball-almanac.com/players/player.php?p=schulbu01
Buddy Solomon,Buddy,,Solomon,,,
Bump Wills,Bump,,Wills,,,https://www.baseball-almanac.com/players/player.php?p=willsbu01
Burt Hooton,Burt,,Hooton,,,https://www.baseball-almanac.com/players/player.php?p=hootobu01
Butch Davis,Butch,,Davis,,,https://www.baseball-almanac.com/players/player.php?p=davisbu02
Butch Hobson,Butch,,Hobson,,,https://www.baseball-almanac.com/players/player.php?p=hobsobu01
Butch Metzger,Butch,,Metzger,,,https://www.baseball-almanac.com/players/player.php?p=metzgbu01
Butch Wynegar,Butch,,Wynegar,,,https://www.baseball-almanac.com/players/player.php?p=wynegbu01
Buzz Capra,Buzz,,Capra,,,https://www.baseball-almanac.com/players/player.php?p=caprabu01
Buzz Stephen,Buzz,,Stephen,,,https://www.baseball-almanac.com/players/player.php?p=stephbu01
Byron Browne,Byron,,Browne,,,https://www.baseball-almanac.com/players/player.php?p=brownby01
Byron McLaughlin,Byron,,McLaughlin,,,https://www.baseball-almanac.com/players/player.php?p=mclauby01
Cal Koonce,Cal,,Koonce,,,https://www.baseball-almanac.com/players/player.php?p=kooncca01
"Cal Ripken, Jr.",Cal,,Ripken,,Jr.,
Calvin Schiraldi,Calvin,,Schiraldi,,,https://www.baseball-almanac.com/players/player.php?p=schirca01
Camilo Pascual,Camilo,,Pascual,,,https://www.baseball-almanac.com/players/player.php?p=pascuca02
Candy Maldonado,Candy,,Maldonado,,,https://www.baseball-almanac.com/players/player.php?p=maldoca01
Candy Sierra,Candy,,Sierra,,,https://www.baseball-almanac.com/players/player.php?p=sierrca01
Carl Morton,Carl,,Morton,,,https://www.baseball-almanac.com/players/player.php?p=mortoca01
Carl Taylor,Carl,,Taylor,,,https://www.baseball-almanac.com/players/player.php?p=tayloca01
Carl Willis,Carl,,Willis,,,https://www.baseball-almanac.com/players/player.php?p=willica01
Carl Yastrzemski,Carl,,Yastrzemski,,,https://www.baseball-almanac.com/players/player.php?p=yastrca01
Carlos Diaz,Carlos,,Diaz,,,https://www.baseball-almanac.com/players/player.php?p=diazca01
Carlos Lopez,Carlos,,Lopez,,,https://www.baseball-almanac.com/players/player.php?p=lopezca01
Carlos May,Carlos,,May,,,https://www.baseball-almanac.com/players/player.php?p=mayca01
Carlos Quintana,Carlos,,Quintana,,,https://www.baseball-almanac.com/players/player.php?p=quintca01
Carlton Fisk,Carlton,,Fisk,,,https://www.baseball-almanac.com/players/player.php?p=fiskca01
Carmelo Martinez,Carmelo,,Martinez,,,https://www.baseball-almanac.com/players/player.php?p=martica01
Carmen Castillo,Carmen,,Castillo,,,https://www.baseball-almanac.com/players/player.php?p=castica01
Carmen Fanzone,Carmen,,Fanzone,,,https://www.baseball-almanac.com/players/player.php?p=fanzoca01
Carney Lansford,Carney,,Lansford,,,https://www.baseball-almanac.com/players/player.php?p=lansfca01
Casey Candaele,Casey,,Candaele,,,https://www.baseball-almanac.com/players/player.php?p=candaca01
Casey Cox,Casey,,Cox,,,https://www.baseball-almanac.com/players/player.php?p=coxca01
Catfish Hunter,Catfish,,Hunter,,,https://www.baseball-almanac.com/players/player.php?p=hunteca01
CeciIio Guante,CeciIio,,Guante,,,https://www.baseball-almanac.com/players/player.php?p=guantce01
Cecil Cooper,Cecil,,Cooper,,,https://www.baseball-almanac.com/players/player.php?p=coopece01
Cecil Espy,Cecil,,Espy,,,https://www.baseball-almanac.com/players/player.php?p=espyce01
Cecil Fielder,Cecil,,Fielder,,,https://www.baseball-almanac.com/players/player.php?p=fieldce01
Cecil Upshaw,Cecil,,Upshaw,,,https://www.baseball-almanac.com/players/player.php?p=upshace01
Celerino Sanchez,Celerino,,Sanchez,,,https://www.baseball-almanac.com/players/player.php?p=sanchce01
Cesar Cedeno,Cesar,,Cedeno,,,https://www.baseball-almanac.com/players/player.php?p=cedence01
Cesar Geronimo,Cesar,,Geronimo,,,https://www.baseball-almanac.com/players/player.php?p=geronce01
Cesar Gutierrez,Cesar,,Gutierrez,,,https://www.baseball-almanac.com/players/player.php?p=gutiece01
Cesar Tovar,Cesar,,Tovar,,,https://www.baseball-almanac.com/players/player.php?p=tovarce01
Chad Kreuter,Chad,,Kreuter,,,https://www.baseball-almanac.com/players/player.php?p=kreutch01
Champ Summers,Champ,,Summers,,,https://www.baseball-almanac.com/players/player.php?p=summech01
Charles Hudson,Charles,,Hudson,,,https://www.baseball-almanac.com/players/player.php?p=hudsoch02
Charlie Fox,Charlie,,Fox,,,https://www.baseball-almanac.com/players/player.php?p=foxch01
Charlie Hough,Charlie,,Hough,,,https://www.baseball-almanac.com/players/player.php?p=houghch01
Charlie Hudson,Charlie,,Hudson,,,https://www.baseball-almanac.com/players/player.php?p=hudsoch01
Charlie Jackson,Charlie,,Jackson,,,https://www.baseball-almanac.com/players/player.php?p=jacksch02
Charlie James,Charlie,,James,,,https://www.baseball-almanac.com/players/player.php?p=jamesch01
Charlie Kerfeld,Charlie,,Kerfeld,,,https://www.baseball-almanac.com/players/player.php?p=kerfech01
Charlie Lea,Charlie,,Lea,,,https://www.baseball-almanac.com/players/player.php?p=leach01
Charlie Leibrandt,Charlie,,Leibrandt,,,https://www.baseball-almanac.com/players/player.php?p=leibrch01
Charlie Manuel,Charlie,,Manuel,,,https://www.baseball-almanac.com/players/player.php?p=manuech01
Charlie Metro,Charlie,,Metro,,,https://www.baseball-almanac.com/players/player.php?p=metroch01
Charlie Moore,Charlie,,Moore,,,https://www.baseball-almanac.com/players/player.php?p=moorech02
Charlie O'Brien,Charlie,,O'Brien,,,https://www.baseball-almanac.com/players/player.php?p=obrich01
Charlie Puleo,Charlie,,Puleo,,,https://www.baseball-almanac.com/players/player.php?p=puleoch01
Charlie Sands,Charlie,,Sands,,,https://www.baseball-almanac.com/players/player.php?p=sandsch01
Charlie Spikes,Charlie,,Spikes,,,https://www.baseball-almanac.com/players/player.php?p=spikech01
Charlie Williams,Charlie,,Williams,,,https://www.baseball-almanac.com/players/player.php?p=willich01
Chet Lemon,Chet,,Lemon,,,https://www.baseball-almanac.com/players/player.php?p=lemonch01
Chico Ruiz,Chico,,Ruiz,,,https://www.baseball-almanac.com/players/player.php?p=ruizch01
Chico Salmon,Chico,,Salmon,,,https://www.baseball-almanac.com/players/player.php?p=salmoch01
Chico Walker,Chico,,Walker,,,https://www.baseball-almanac.com/players/player.php?p=walkech01
Chili Davis,Chili,,Davis,,,https://www.baseball-almanac.com/players/player.php?p=davisch01
Chip Lang,Chip,,Lang,,,https://www.baseball-almanac.com/players/player.php?p=langch01
Chris Arnold,Chris,,Arnold,,,https://www.baseball-almanac.com/players/player.php?p=arnolch01
Chris Bando,Chris,,Bando,,,https://www.baseball-almanac.com/players/player.php?p=bandoch01
Chris Bosio,Chris,,Bosio,,,https://www.baseball-almanac.com/players/player.php?p=bosioch01
Chris Brown,Chris,,Brown,,,https://www.baseball-almanac.com/players/player.php?p=brownch02
Chris Cannizzaro,Chris,,Cannizzaro,,,https://www.baseball-almanac.com/players/player.php?p=cannich01
Chris Chambliss,Chris,,Chambliss,,,https://www.baseball-almanac.com/players/player.php?p=chambch01
Chris Codiroli,Chris,,Codiroli,,,https://www.baseball-almanac.com/players/player.php?p=codirch01
Chris Knapp,Chris,,Knapp,,,https://www.baseball-almanac.com/players/player.php?p=knappch01
Chris Nyman,Chris,,Nyman,,,https://www.baseball-almanac.com/players/player.php?p=nymanch01
Chris Pittaro,Chris,,Pittaro,,,https://www.baseball-almanac.com/players/player.php?p=pittach01
Chris Sabo,Chris,,Sabo,,,https://www.baseball-almanac.com/players/player.php?p=saboch01
Chris Short,Chris,,Short,,,https://www.baseball-almanac.com/players/player.php?p=shortch02
Chris Speier,Chris,,Speier,,,https://www.baseball-almanac.com/players/player.php?p=speiech01
Chris Ward,Chris,,Ward,,,https://www.baseball-almanac.com/players/player.php?p=wardch02
Chris Welsh,Chris,,Welsh,,,https://www.baseball-almanac.com/players/player.php?p=welshch01
Chris Zachary,Chris,,Zachary,,,https://www.baseball-almanac.com/players/player.php?p=zachach02
Chuck Baker,Chuck,,Baker,,,https://www.baseball-almanac.com/players/player.php?p=bakerch02
Chuck Brinkman,Chuck,,Brinkman,,,https://www.baseball-almanac.com/players/player.php?p=brinkch01
Chuck Cary,Chuck,,Cary,,,https://www.baseball-almanac.com/players/player.php?p=carych01
Chuck Cottier,Chuck,,Cottier,,,https://www.baseball-almanac.com/players/player.php?p=cottich01
Chuck Crim,Chuck,,Crim,,,https://www.baseball-almanac.com/players/player.php?p=crimch01
Chuck Dobson,Chuck,,Dobson,,,https://www.baseball-almanac.com/players/player.php?p=dobsoch01
Chuck Finley,Chuck,,Finley,,,https://www.baseball-almanac.com/players/player.php?p=finlech01
Chuck Goggin,Chuck,,Goggin,,,https://www.baseball-almanac.com/players/player.php?p=goggich01
Chuck Hartenstein,Chuck,,Hartenstein,,,https://www.baseball-almanac.com/players/player.php?p=hartech01
Chuck Hinton,Chuck,,Hinton,,,https://www.baseball-almanac.com/players/player.php?p=hintoch01
Chuck Porter,Chuck,,Porter,,,https://www.baseball-almanac.com/players/player.php?p=portech01
Chuck Rainey,Chuck,,Rainey,,,https://www.baseball-almanac.com/players/player.php?p=rainech01
Chuck Scrivener,Chuck,,Scrivener,,,https://www.baseball-almanac.com/players/player.php?p=scrivch01
Chuck Seelbach,Chuck,,Seelbach,,,https://www.baseball-almanac.com/players/player.php?p=seelbch01
Chuck Tanner,Chuck,,Tanner,,,https://www.baseball-almanac.com/players/player.php?p=tannech01
Chuck Taylor,Chuck,,Taylor,,,https://www.baseball-almanac.com/players/player.php?p=tayloch02
Cisco Carlos,Cisco,,Carlos,,,https://www.baseball-almanac.com/players/player.php?p=carloci01
Cito Gaston,Cito,,Gaston,,,https://www.baseball-almanac.com/players/player.php?p=gastoci01
Claude Osteen,Claude,,Osteen,,,https://www.baseball-almanac.com/players/player.php?p=osteecl01
Claude Raymond,Claude,,Raymond,,,https://www.baseball-almanac.com/players/player.php?p=raymocl01
Claudell Washington,Claudell,,Washington,,,https://www.baseball-almanac.com/players/player.php?p=washicl01
Clay Carroll,Clay,,Carroll,,,https://www.baseball-almanac.com/players/player.php?p=carrocl02
Clay Christiansen,Clay,,Christiansen,,,https://www.baseball-almanac.com/players/player.php?p=chriscl01
Clay Dalrymple,Clay,,Dalrymple,,,https://www.baseball-almanac.com/players/player.php?p=dalrycl01
Clay Kirby,Clay,,Kirby,,,https://www.baseball-almanac.com/players/player.php?p=kirbycl01
Cleo James,Cleo,,James,,,https://www.baseball-almanac.com/players/player.php?p=jamescl01
Cleon Jones,Cleon,,Jones,,,https://www.baseball-almanac.com/players/player.php?p=jonescl01
Clete Boyer,Clete,,Boyer,,,https://www.baseball-almanac.com/players/player.php?p=boyercl02
Cliff Johnson,Cliff,,Johnson,,,https://www.baseball-almanac.com/players/player.php?p=johnscl01
Cliff Speck,Cliff,,Speck,,,https://www.baseball-almanac.com/players/player.php?p=speckcl01
Clint Hurdle,Clint,,Hurdle,,,https://www.baseball-almanac.com/players/player.php?p=hurdlcl01
Clyde King,Clyde,,King,,,https://www.baseball-almanac.com/players/player.php?p=kingcl01
Clyde Wright,Clyde,,Wright,,,https://www.baseball-almanac.com/players/player.php?p=wrighcl01
Coco Laboy,Coco,,Laboy,,,https://www.baseball-almanac.com/players/player.php?p=laboyco01
Cookie Rojas,Cookie,,Rojas,,,https://www.baseball-almanac.com/players/player.php?p=rojasco01
Cory Snyder,Cory,,Snyder,,,https://www.baseball-almanac.com/players/player.php?p=snydeco02
Craig Biggio,Craig,,Biggio,,,https://www.baseball-almanac.com/players/player.php?p=biggicr01
Craig Chamberlain,Craig,,Chamberlain,,,https://www.baseball-almanac.com/players/player.php?p=chambcr01
Craig Gerber,Craig,,Gerber,,,https://www.baseball-almanac.com/players/player.php?p=gerbecr01
Craig Kusick,Craig,,Kusick,,,https://www.baseball-almanac.com/players/player.php?p=kusiccr01
Craig Lefferts,Craig,,Lefferts,,,https://www.baseball-almanac.com/players/player.php?p=leffecr01
Craig McMurtry,Craig,,McMurtry,,,https://www.baseball-almanac.com/players/player.php?p=mcmurcr01
Craig Minetto,Craig,,Minetto,,,https://www.baseball-almanac.com/players/player.php?p=minetcr01
Craig Reynolds,Craig,,Reynolds,,,https://www.baseball-almanac.com/players/player.php?p=reynocr01
Craig Robinson,Craig,,Robinson,,,https://www.baseball-almanac.com/players/player.php?p=robincr01
Craig Skok,Craig,,Skok,,,https://www.baseball-almanac.com/players/player.php?p=skokcr01
Craig Swan,Craig,,Swan,,,https://www.baseball-almanac.com/players/player.php?p=swancr01
Craig Worthington,Craig,,Worthington,,,https://www.baseball-almanac.com/players/player.php?p=worthcr01
Cris Carpenter,Cris,,Carpenter,,,https://www.baseball-almanac.com/players/player.php?p=carpecr01
Curt Blefary,Curt,,Blefary,,,https://www.baseball-almanac.com/players/player.php?p=blefacu01
Curt Flood,Curt,,Flood,,,https://www.baseball-almanac.com/players/player.php?p=floodcu01
Curt Ford,Curt,,Ford,,,https://www.baseball-almanac.com/players/player.php?p=fordcu01
Curt Kaufman,Curt,,Kaufman,,,https://www.baseball-almanac.com/players/player.php?p=kaufmcu01
Curt Motton,Curt,,Motton,,,https://www.baseball-almanac.com/players/player.php?p=mottocu01
Curt Wardle,Curt,,Wardle,,,https://www.baseball-almanac.com/players/player.php?p=wardlcu01
