card_year,card_num,card_stat_year,card_desc,card_notes,card_player_url,card_player_id,,,
1972,261,1971,Steve Mingori,,https://www.baseball-almanac.com/players/player.php?p=mingost01,2414,,Steve Mingorihttps://www.baseball-almanac.com/players/player.php?p=mingost01,
1980,491,1979,Steve Mura,,https://www.baseball-almanac.com/players/player.php?p=murast01,2415,,Steve Murahttps://www.baseball-almanac.com/players/player.php?p=murast01,
1980,519,1979,Steve Nicosia,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=nicosst01,2416,,Steve Nicosiahttps://www.baseball-almanac.com/players/player.php?p=nicosst01,
1990,433,1989,Steve Olin,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=olinst01,2417,,Steve Olinhttps://www.baseball-almanac.com/players/player.php?p=olinst01,
1975,483,1974,Steve Ontiveros,,https://www.baseball-almanac.com/players/player.php?p=ontivst01,2418,,Steve Ontiveroshttps://www.baseball-almanac.com/players/player.php?p=ontivst01,
1987,161,1986,Steve Ontiveros,,https://www.baseball-almanac.com/players/player.php?p=ontivst02,2418,,Steve Ontiveroshttps://www.baseball-almanac.com/players/player.php?p=ontivst02,
1989,482,1988,Steve Peters,,https://www.baseball-almanac.com/players/player.php?p=peterst01,2419,,Steve Petershttps://www.baseball-almanac.com/players/player.php?p=peterst01,
1970,87,1969,Steve Renko,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=renkost01,2420,,Steve Renkohttps://www.baseball-almanac.com/players/player.php?p=renkost01,
1974,169,1973,Steve Rogers,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=rogerst01,2421,,Steve Rogershttps://www.baseball-almanac.com/players/player.php?p=rogerst01,
1989,616,1988,Steve Rosenberg,,https://www.baseball-almanac.com/players/player.php?p=rosenst01,2422,,Steve Rosenberghttps://www.baseball-almanac.com/players/player.php?p=rosenst01,
1983,245,1982,Steve Sax,,https://www.baseball-almanac.com/players/player.php?p=saxst01,2423,,Steve Saxhttps://www.baseball-almanac.com/players/player.php?p=saxst01,
1989,167,1988,Steve Searcy,Future Star,https://www.baseball-almanac.com/players/player.php?p=searcst01,2424,,Steve Searcyhttps://www.baseball-almanac.com/players/player.php?p=searcst01,
1988,632,1987,Steve Shields,,https://www.baseball-almanac.com/players/player.php?p=shielst01,2425,,Steve Shieldshttps://www.baseball-almanac.com/players/player.php?p=shielst01,
1978,521,1977,Steve Staggs,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=staggst01,2426,,Steve Staggshttps://www.baseball-almanac.com/players/player.php?p=staggst01,
1972,327,1971,Steve Stone,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=stonest01,2427,,Steve Stonehttps://www.baseball-almanac.com/players/player.php?p=stonest01,
1975,63,1974,Steve Swisher,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=swishst01,2428,,Steve Swisherhttps://www.baseball-almanac.com/players/player.php?p=swishst01,
1980,83,1979,Steve Trout,,https://www.baseball-almanac.com/players/player.php?p=troutst01,2429,,Steve Trouthttps://www.baseball-almanac.com/players/player.php?p=troutst01,
1970,496,1969,Steve Whitaker,,https://www.baseball-almanac.com/players/player.php?p=whitast01,2430,,Steve Whitakerhttps://www.baseball-almanac.com/players/player.php?p=whitast01,
1974,593,1973,Steve Yeager,,https://www.baseball-almanac.com/players/player.php?p=yeagest01,2431,,Steve Yeagerhttps://www.baseball-almanac.com/players/player.php?p=yeagest01,
1986,179,1985,Stew Cliburn,,https://www.baseball-almanac.com/players/player.php?p=clibust02,2432,,Stew Cliburnhttps://www.baseball-almanac.com/players/player.php?p=clibust02,
1983,268,1982,Storm Davis,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=davisst02,2433,,Storm Davishttps://www.baseball-almanac.com/players/player.php?p=davisst02,
1970,163,1969,Syd O'Brien,,https://www.baseball-almanac.com/players/player.php?p=obrisy01,2434,,Syd O'Brienhttps://www.baseball-almanac.com/players/player.php?p=obrisy01,
1987,387,1986,T.R. Bryden,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=brydet01,2435,,T.R. Brydenhttps://www.baseball-almanac.com/players/player.php?p=brydet01,
1979,658,1978,Taylor Duncan,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=duncata01,2436,,Taylor Duncanhttps://www.baseball-almanac.com/players/player.php?p=duncata01,
1970,562,1969,Ted Abernathy,,https://www.baseball-almanac.com/players/player.php?p=abernte02,2437,,Ted Abernathyhttps://www.baseball-almanac.com/players/player.php?p=abernte02,
1971,187,1970,Ted Abernathy,,https://www.baseball-almanac.com/players/player.php?p=abernte01,2437,,Ted Abernathyhttps://www.baseball-almanac.com/players/player.php?p=abernte01,
1979,79,1978,Ted Cox,,https://www.baseball-almanac.com/players/player.php?p=coxte02,2438,,Ted Coxhttps://www.baseball-almanac.com/players/player.php?p=coxte02,
1972,24,1971,Ted Ford,,https://www.baseball-almanac.com/players/player.php?p=fordte01,2439,,Ted Fordhttps://www.baseball-almanac.com/players/player.php?p=fordte01,
1970,688,1969,Ted Kubiak,,https://www.baseball-almanac.com/players/player.php?p=kubiate01,2440,,Ted Kubiakhttps://www.baseball-almanac.com/players/player.php?p=kubiate01,
1972,544,1971,Ted Martinez,,https://www.baseball-almanac.com/players/player.php?p=martite01,2441,,Ted Martinezhttps://www.baseball-almanac.com/players/player.php?p=martite01,
1984,554,1983,Ted Power,,https://www.baseball-almanac.com/players/player.php?p=powerte01,2442,,Ted Powerhttps://www.baseball-almanac.com/players/player.php?p=powerte01,
1970,602,1969,Ted Savage,,https://www.baseball-almanac.com/players/player.php?p=savagte01,2443,,Ted Savagehttps://www.baseball-almanac.com/players/player.php?p=savagte01,
1971,117,1970,Ted Simmons,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=simmote01,2444,,Ted Simmonshttps://www.baseball-almanac.com/players/player.php?p=simmote01,
1970,174,1969,Ted Sizemore,,https://www.baseball-almanac.com/players/player.php?p=sizemte01,2445,,Ted Sizemorehttps://www.baseball-almanac.com/players/player.php?p=sizemte01,
1970,673,1969,Ted Uhlaender,,https://www.baseball-almanac.com/players/player.php?p=uhlaete01,2446,,Ted Uhlaenderhttps://www.baseball-almanac.com/players/player.php?p=uhlaete01,
1970,211,1969,Ted Williams,,https://www.baseball-almanac.com/players/player.php?p=willite01,2447,,Ted Williamshttps://www.baseball-almanac.com/players/player.php?p=willite01,
1986,347,1985,Teddy Higuera,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=higuete01,2448,,Teddy Higuerahttps://www.baseball-almanac.com/players/player.php?p=higuete01,
1989,76,1988,Terry Blocker,,https://www.baseball-almanac.com/players/player.php?p=blockte01,2449,,Terry Blockerhttps://www.baseball-almanac.com/players/player.php?p=blockte01,
1989,129,1988,Terry Clark,,https://www.baseball-almanac.com/players/player.php?p=clarkte01,2450,,Terry Clarkhttps://www.baseball-almanac.com/players/player.php?p=clarkte01,
1971,453,1970,Terry Crowley,,https://www.baseball-almanac.com/players/player.php?p=crowlte01,2451,,Terry Crowleyhttps://www.baseball-almanac.com/players/player.php?p=crowlte01,
1983,181,1982,Terry Felton,,https://www.baseball-almanac.com/players/player.php?p=feltote01,2452,,Terry Feltonhttps://www.baseball-almanac.com/players/player.php?p=feltote01,
1972,539,1971,Terry Forster,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=forstte01,2453,,Terry Forsterhttps://www.baseball-almanac.com/players/player.php?p=forstte01,
1983,267,1982,Terry Francona,,https://www.baseball-almanac.com/players/player.php?p=francte01,2454,,Terry Franconahttps://www.baseball-almanac.com/players/player.php?p=francte01,
1970,486,1969,Terry Harmon,,https://www.baseball-almanac.com/players/player.php?p=harmote01,2455,,Terry Harmonhttps://www.baseball-almanac.com/players/player.php?p=harmote01,
1982,507,1981,Terry Harper,,https://www.baseball-almanac.com/players/player.php?p=harpete01,2456,,Terry Harperhttps://www.baseball-almanac.com/players/player.php?p=harpete01,
1975,612,1974,Terry Hughes,,https://www.baseball-almanac.com/players/player.php?p=hughete01,2457,,Terry Hugheshttps://www.baseball-almanac.com/players/player.php?p=hughete01,
1976,552,1975,Terry Humphrey,,https://www.baseball-almanac.com/players/player.php?p=humphte01,2458,,Terry Humphreyhttps://www.baseball-almanac.com/players/player.php?p=humphte01,
1980,569,1979,Terry Kennedy,,https://www.baseball-almanac.com/players/player.php?p=kennete02,2459,,Terry Kennedyhttps://www.baseball-almanac.com/players/player.php?p=kennete02,
1983,187,1982,Terry Leach,,https://www.baseball-almanac.com/players/player.php?p=leachte01,2460,,Terry Leachhttps://www.baseball-almanac.com/players/player.php?p=leachte01,
1988,644,1987,Terry McGriff,,https://www.baseball-almanac.com/players/player.php?p=mcgrite01,2461,,Terry McGriffhttps://www.baseball-almanac.com/players/player.php?p=mcgrite01,
1987,536,1986,Terry Mulholland,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=mulhote01,2462,,Terry Mulhollandhttps://www.baseball-almanac.com/players/player.php?p=mulhote01,
1985,346,1984,Terry Pendleton,,https://www.baseball-almanac.com/players/player.php?p=pendlte01,2463,,Terry Pendletonhttps://www.baseball-almanac.com/players/player.php?p=pendlte01,
1978,553,1977,Terry Puhl,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=puhlte01,2464,,Terry Puhlhttps://www.baseball-almanac.com/players/player.php?p=puhlte01,
1988,551,1987,Terry Steinbach,,https://www.baseball-almanac.com/players/player.php?p=steinte01,2465,,Terry Steinbachhttps://www.baseball-almanac.com/players/player.php?p=steinte01,
1989,597,1988,Terry Taylor,,https://www.baseball-almanac.com/players/player.php?p=taylote01,2466,,Terry Taylorhttps://www.baseball-almanac.com/players/player.php?p=taylote01,
1978,236,1977,Terry Whitfield,,https://www.baseball-almanac.com/players/player.php?p=whitfte01,2467,,Terry Whitfieldhttps://www.baseball-almanac.com/players/player.php?p=whitfte01,
1978,619,1977,Thad Bosley,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=bosleth01,2468,,Thad Bosleyhttps://www.baseball-almanac.com/players/player.php?p=bosleth01,
1970,189,1969,Thurman Munson,,https://www.baseball-almanac.com/players/player.php?p=munsoth01,2469,,Thurman Munsonhttps://www.baseball-almanac.com/players/player.php?p=munsoth01,
1985,281,1984,Tim Belcher,1983 First Draft Pick,https://www.baseball-almanac.com/players/player.php?p=belchti01,2470,,Tim Belcherhttps://www.baseball-almanac.com/players/player.php?p=belchti01,
1988,501,1987,Tim Birtsas,,https://www.baseball-almanac.com/players/player.php?p=birtsti01,2471,,Tim Birtsashttps://www.baseball-almanac.com/players/player.php?p=birtsti01,
1978,449,1977,Tim Blackwell,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=blackti01,2472,,Tim Blackwellhttps://www.baseball-almanac.com/players/player.php?p=blackti01,
1986,258,1985,Tim Burke,,https://www.baseball-almanac.com/players/player.php?p=burketi01,2473,,Tim Burkehttps://www.baseball-almanac.com/players/player.php?p=burketi01,
1984,189,1983,Tim Conroy,,https://www.baseball-almanac.com/players/player.php?p=conroti01,2474,,Tim Conroyhttps://www.baseball-almanac.com/players/player.php?p=conroti01,
1978,515,1977,Tim Corcoran,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=corcoti01,2475,,Tim Corcoranhttps://www.baseball-almanac.com/players/player.php?p=corcoti01,
1988,57,1987,Tim Crews,,https://www.baseball-almanac.com/players/player.php?p=crewsti01,2476,,Tim Crewshttps://www.baseball-almanac.com/players/player.php?p=crewsti01,
1970,49,1969,Tim Cullen,,https://www.baseball-almanac.com/players/player.php?p=culleti01,2477,,Tim Cullenhttps://www.baseball-almanac.com/players/player.php?p=culleti01,
1981,579,1980,Tim Flannery,,https://www.baseball-almanac.com/players/player.php?p=flannti01,2478,,Tim Flanneryhttps://www.baseball-almanac.com/players/player.php?p=flannti01,
1972,707,1971,Tim Foli,,https://www.baseball-almanac.com/players/player.php?p=foliti01,2479,,Tim Folihttps://www.baseball-almanac.com/players/player.php?p=foliti01,
1976,482,1975,Tim Hosley,,https://www.baseball-almanac.com/players/player.php?p=hosleti01,2480,,Tim Hosleyhttps://www.baseball-almanac.com/players/player.php?p=hosleti01,
1986,724,1985,Tim Hulett,,https://www.baseball-almanac.com/players/player.php?p=huletti01,2481,,Tim Huletthttps://www.baseball-almanac.com/players/player.php?p=huletti01,
1974,554,1973,Tim Johnson,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=johnsti01,2482,,Tim Johnsonhttps://www.baseball-almanac.com/players/player.php?p=johnsti01,
1983,529,1982,Tim Laudner,,https://www.baseball-almanac.com/players/player.php?p=laudnti01,2483,,Tim Laudnerhttps://www.baseball-almanac.com/players/player.php?p=laudnti01,
1987,32,1986,Tim Leary,,https://www.baseball-almanac.com/players/player.php?p=learyti01,2484,,Tim Learyhttps://www.baseball-almanac.com/players/player.php?p=learyti01,
1982,587,1981,Tim Lollar,,https://www.baseball-almanac.com/players/player.php?p=lollati01,2485,,Tim Lollarhttps://www.baseball-almanac.com/players/player.php?p=lollati01,
1970,90,1969,Tim McCarver,,https://www.baseball-almanac.com/players/player.php?p=mccarti01,2486,,Tim McCarverhttps://www.baseball-almanac.com/players/player.php?p=mccarti01,
1976,252,1975,Tim Nordbrook,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=nordbti01,2487,,Tim Nordbrookhttps://www.baseball-almanac.com/players/player.php?p=nordbti01,
1987,429,1986,Tim Pyznarski,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=pyznati01,2488,,Tim Pyznarskihttps://www.baseball-almanac.com/players/player.php?p=pyznati01,
1982,3,1981,Tim Raines,1981 Highlights,https://www.baseball-almanac.com/players/player.php?p=raineti01,2489,,Tim Raineshttps://www.baseball-almanac.com/players/player.php?p=raineti01,
1980,314,1979,Tim Stoddard,,https://www.baseball-almanac.com/players/player.php?p=stoddti01,2490,,Tim Stoddardhttps://www.baseball-almanac.com/players/player.php?p=stoddti01,
1985,239,1984,Tim Teufel,,https://www.baseball-almanac.com/players/player.php?p=teufeti01,2491,,Tim Teufelhttps://www.baseball-almanac.com/players/player.php?p=teufeti01,
1986,272,1985,Tim Tolman,,https://www.baseball-almanac.com/players/player.php?p=tolmati01,2492,,Tim Tolmanhttps://www.baseball-almanac.com/players/player.php?p=tolmati01,
1982,191,1981,Tim Wallach,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=wallati01,2493,,Tim Wallachhttps://www.baseball-almanac.com/players/player.php?p=wallati01,
1976,41,1975,Tippy Martinez,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=martiti01,2494,,Tippy Martinezhttps://www.baseball-almanac.com/players/player.php?p=martiti01,
1970,663,1969,Tito Francona,,https://www.baseball-almanac.com/players/player.php?p=francti01,2495,,Tito Franconahttps://www.baseball-almanac.com/players/player.php?p=francti01,
1970,42,1969,Tito Fuentes,,https://www.baseball-almanac.com/players/player.php?p=fuentti01,2496,,Tito Fuenteshttps://www.baseball-almanac.com/players/player.php?p=fuentti01,
1982,658,1981,Tito Landrum,,https://www.baseball-almanac.com/players/player.php?p=landrti01,2497,,Tito Landrumhttps://www.baseball-almanac.com/players/player.php?p=landrti01,
1972,104,1971,Toby Harrah,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=harrato01,2498,,Toby Harrahhttps://www.baseball-almanac.com/players/player.php?p=harrato01,
1988,96,1987,Todd Benzinger,,https://www.baseball-almanac.com/players/player.php?p=benzito01,2499,,Todd Benzingerhttps://www.baseball-almanac.com/players/player.php?p=benzito01,
1980,492,1979,Todd Cruz,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=cruzto02,2500,,Todd Cruzhttps://www.baseball-almanac.com/players/player.php?p=cruzto02,
1988,378,1987,Todd Frohwirth,,https://www.baseball-almanac.com/players/player.php?p=frohwto01,2501,,Todd Frohwirthhttps://www.baseball-almanac.com/players/player.php?p=frohwto01,
1989,722,1988,Todd Stottlemyre,,https://www.baseball-almanac.com/players/player.php?p=stottto01,2502,,Todd Stottlemyrehttps://www.baseball-almanac.com/players/player.php?p=stottto01,
1987,7,1986,Todd Worrell,'86 Record Breaker Card,https://www.baseball-almanac.com/players/player.php?p=worreto01,2503,,Todd Worrellhttps://www.baseball-almanac.com/players/player.php?p=worreto01,
1988,442,1987,Tom Bolton,,https://www.baseball-almanac.com/players/player.php?p=boltoto01,2504,,Tom Boltonhttps://www.baseball-almanac.com/players/player.php?p=boltoto01,
1971,588,1970,Tom Bradley,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=bradlto01,2505,,Tom Bradleyhttps://www.baseball-almanac.com/players/player.php?p=bradlto01,
1983,524,1982,Tom Brennan,,https://www.baseball-almanac.com/players/player.php?p=brennto01,2506,,Tom Brennanhttps://www.baseball-almanac.com/players/player.php?p=brennto01,
1980,416,1979,Tom Brookens,,https://www.baseball-almanac.com/players/player.php?p=brookto01,2507,,Tom Brookenshttps://www.baseball-almanac.com/players/player.php?p=brookto01,
1986,652,1985,Tom Browning,,https://www.baseball-almanac.com/players/player.php?p=brownto05,2508,,Tom Browninghttps://www.baseball-almanac.com/players/player.php?p=brownto05,
