bills_card_cert,bills_card_spec,bills_card_num,bills_card_year,bills_card_psa_desc,bills_card_grade,bills_card_pop,bills_card_pop_higher,bills_card_stat_year,bills_card_player_id
31707359,101745270,527,1974,BOBBY DARWIN,9,36,2,1973,269
40429608,101745270,527,1974,BOBBY DARWIN,8,106,39,1973,269
81555805,101740410,41,1974,BOBBY FLOYD,9,70,3,1973,271
24241673,101740410,41,1974,BOBBY FLOYD,9,70,3,1973,271
90317715,101740900,90,1974,BOBBY MURCER,9,48,4,1973,276
24299324,101740900,90,1974,BOBBY MURCER,8,166,53,1973,276
12141910,101745350,535,1974,BOB TOLAN,9,68,0,1973,281
15810469,101745350,535,1974,BOB TOLAN,8,65,70,1973,281
14419597,101741010,101,1974,BOBBY VALENTINE,9,45,0,1973,282
22807738,101741010,101,1974,BOBBY VALENTINE,8,112,49,1973,282
40157604,101745890,589,1974,BOOTS DAY,9,166,27,1973,287
14750601,101745890,589,1974,BOOTS DAY,9,166,27,1973,287
81867614,101744600,460,1974,BOOG POWELL,9,114,1,1973,286
18523362,101744600,460,1974,BOOG POWELL,8,199,119,1973,286
14337915,101743590,359,1974,BRENT STROM,10,14,0,1973,299
12582579,101743590,359,1974,BRENT STROM,9,94,14,1973,299
12297094,101741600,160,1974,BROOKS ROBINSON,9,134,4,1973,318
24997350,101741600,160,1974,BROOKS ROBINSON,8,575,144,1973,318
40157556,101743080,308,1974,BRUCE DAL CANTON,9,66,4,1973,324
23696712,101743080,308,1974,BRUCE DAL CANTON,9,66,4,1973,324
3523900,101742570,257,1974,BUDDY BELL,9,178,12,1973,348
24066472,101742570,257,1974,BUDDY BELL,9,178,12,1973,348
11023674,101743570,357,1974,BUDDY BRADFORD,9,109,9,1973,350
15864241,101743570,357,1974,BUDDY BRADFORD,8,83,123,1973,350
11332174,101743780,378,1974,BURT HOOTON,9,61,5,1973,354
24961707,101743780,378,1974,BURT HOOTON,8,91,66,1973,354
30993619,101743800,380,1974,BUD HARRELSON,9,90,5,1973,347
24257402,101743800,380,1974,BUD HARRELSON,8,99,96,1973,347
40157600,101745820,582,1974,BUCKY DENT,9,43,0,1973,343
24299317,101745820,582,1974,BUCKY DENT,8,206,43,1973,343
40221861,101742440,244,1974,CARL MORTON ,9,58,3,1973,369
15961882,101742440,244,1974,CARL MORTON ,8,99,62,1973,369
30070868,101746270,627,1974,CARL TAYLOR,9,85,0,1973,370
24890484,101746270,627,1974,CARL TAYLOR,9,85,0,1973,370
24217480,101742800,280,1974,CARL YASTRZEMSKI,10,8,0,1973,372
12319741,101742800,280,1974,CARL YASTRZEMSKI,9,224,8,1973,372
30287345,101741950,195,1974,CARLOS MAY,9,49,3,1973,375
24971495,101741950,195,1974,CARLOS MAY,8,73,56,1973,375
40176491,101741050,105,1974,CARLTON FISK,9,74,3,1973,377
21527090,101741050,105,1974,CARLTON FISK,8,395,84,1973,377
81648962,101744840,484,1974,CARMEN FANZONE,9,91,7,1973,380
40429471,101744840,484,1974,CARMEN FANZONE,8,99,100,1973,380
24907778,101740070,7,1974,CATFISH HUNTER,9,59,5,1973,384
22251723,101740070,7,1974,CATFISH HUNTER,8,253,69,1973,384
11402338,101745230,523,1974,CECIL COOPER,9,111,8,1973,386
24807493,101745230,523,1974,CECIL COOPER,9,111,8,1973,386
81654648,101745790,579,1974,CECIL UPSHAW,9,79,12,1973,389
24367207,101745790,579,1974,CECIL UPSHAW,9,79,12,1973,389
24895563,101746230,623,1974,CELERINO SANCHEZ,10,34,0,1973,390
11402337,101746230,623,1974,CELERINO SANCHEZ,9,190,34,1973,390
81615868,101742000,200,1974,CESAR CEDENO,9,91,6,1973,391
81897786,101742000,200,1974,CESAR CEDENO,8,132,101,1973,391
12154517,101741810,181,1974,CESAR GERONIMO,9,83,5,1973,392
24367154,101741810,181,1974,CESAR GERONIMO,9,83,5,1973,392
81695755,101744080,408,1974,CHARLIE HOUGH,9,89,9,1973,399
24272010,101744080,408,1974,CHARLIE HOUGH,9,89,9,1973,399
11781143,101745380,538,1974,CESAR TOVAR,9,99,8,1973,394
21327772,101745380,538,1974,CESAR TOVAR,9,99,8,1973,394
16076225,101740580,58,1974,CHARLIE SPIKES,9,58,8,1973,412
22808275,101740580,58,1974,CHARLIE SPIKES,8,87,70,1973,412
30993643,101744320,432,1974,CHRIS ARNOLD,9,62,1,1973,421
15961871,101744320,432,1974,CHRIS ARNOLD,8,75,63,1973,421
90381010,101743810,381,1974,CHARLIE SANDS,9,63,3,1973,411
23042426,101743810,381,1974,CHARLIE SANDS,8,70,68,1973,411
81814996,101743840,384,1974,CHRIS CHAMBLISS,9,63,8,1973,426
14346881,101743840,384,1974,CHRIS CHAMBLISS,8,93,72,1973,426
40304597,101746410,641,1974,CHUCK BRINKMAN,9,128,9,1973,438
24895673,101746410,641,1974,CHUCK BRINKMAN,9,128,9,1973,438
30111996,101741290,129,1974,CHRIS SPEIER,9,93,9,1973,433
24318133,101741290,129,1974,CHRIS SPEIER,9,93,9,1973,433
30990143,101744570,457,1974,CHUCK GOGGIN,9,94,3,1973,444
24564539,101744570,457,1974,CHUCK GOGGIN,9,94,3,1973,444
90380988,101742920,292,1974,CHUCK SEELBACH,9,55,4,1973,450
7188070,101742920,292,1974,CHUCK SEELBACH,9,55,4,1973,450
23651247,101743641,364,1974,CLARENCE GASTON WA,9,23,1,1973,454
24186973,101743642,364,1974,CLARENCE GASTON SD,9,28,2,1973,454
19443441,101743641,364,1974,CLARENCE GASTON WA,8,85,26,1973,454
23540083,101743642,364,1974,CLARENCE GASTON SD,8,79,33,1973,454
81562189,101740420,42,1974,CLAUDE OSTEEN,9,56,3,1973,455
23496351,101740420,42,1974,CLAUDE OSTEEN,8,118,60,1973,455
30993633,101744120,412,1974,CHUCK TAYLOR,9,120,10,1973,452
18789131,101744120,412,1974,CHUCK TAYLOR,9,120,10,1973,452
81563744,101741110,111,1974,CLAY CARROLL,9,20,1,1973,458
23729648,101741110,111,1974,CLAY CARROLL,8,98,21,1973,458
40157551,101742870,287,1974,CLAY KIRBY,9,78,10,1973,461
24365160,101742870,287,1974,CLAY KIRBY,9,78,10,1973,461
81494916,101742450,245,1974,CLEON JONES,9,41,1,1973,463
24428942,101742450,245,1974,CLEON JONES,8,83,42,1973,463
12521021,101742780,278,1974,COOKIE ROJAS,9,69,0,1973,471
25027153,101742780,278,1974,COOKIE ROJAS,8,88,71,1973,471
90380954,101740220,22,1974,CY ACOSTA,9,35,4,1973,494
21327637,101740220,22,1974,CY ACOSTA,8,70,40,1973,494
30640707,101745250,525,1974,CLYDE WRIGHT,9,104,9,1973,469
23038157,101745250,525,1974,CLYDE WRIGHT,9,104,9,1973,469
16746335,101740230,23,1974,CRAIG ROBINSON,10,9,0,1973,481
81807303,101740230,23,1974,CRAIG ROBINSON,9,110,9,1973,481
30626038,101743580,358,1974,DAL MAXVILL,9,29,0,1973,495
25190798,101743580,358,1974,DAL MAXVILL,8,91,29,1973,495
11157322,101743410,341,1974,DAN DRIESSEN,9,122,3,1973,507
21327726,101743410,341,1974,DAN DRIESSEN,8,126,128,1973,507
40157588,101745430,543,1974,DANNY CATER,9,65,10,1973,528
23553482,101745430,543,1974,DANNY CATER,8,53,76,1973,528
40157607,101746130,613,1974,DAN MONZON,9,138,22,1973,514
22856058,101746130,613,1974,DAN MONZON,9,138,22,1973,514
81562155,101740710,71,1974,DANNY FRISELLA,9,62,1,1973,533
14347266,101740710,71,1974,DANNY FRISELLA,8,77,66,1973,533
30640606,101744210,421,1974,DAN FIFE,9,107,13,1973,532
24371299,101744210,421,1974,DAN FIFE,9,107,13,1973,532
60006033,101741680,168,1974,DANNY THOMPSON,9,87,7,1973,540
24889890,101741680,168,1974,DANNY THOMPSON,9,87,7,1973,540
81562170,101740570,57,1974,DAROLD KNOWLES,9,107,7,1973,544
24342406,101740570,57,1974,DAROLD KNOWLES,9,107,7,1973,544
11488933,101741400,140,1974,DARRELL EVANS,9,113,10,1973,548
24367159,101741400,140,1974,DARRELL EVANS,9,113,10,1973,548
11972574,101741940,194,1974,DARRELL PORTER,9,97,5,1973,552
24961603,101741940,194,1974,DARRELL PORTER,9,97,5,1973,552
40157597,101745590,559,1974,DARREL CHANEY,9,111,19,1973,546
24367210,101745590,559,1974,DARREL CHANEY,9,111,19,1973,546
25068204,101741980,198,1974,DAVE CASH,10,23,0,1973,567
30287346,101741980,198,1974,DAVE CASH,9,83,23,1973,567
30805333,101745560,556,1974,DAVE CAMPBELL,9,62,1,1973,566
81828512,101745560,556,1974,DAVE CAMPBELL,8,78,65,1973,566
11405817,101742840,284,1974,DAVE DUNCAN,9,92,12,1973,573
23879775,101742840,284,1974,DAVE DUNCAN,9,92,12,1973,573
40143450,101744350,435,1974,DAVE CONCEPCION,9,138,0,1973,571
81867387,101744350,435,1974,DAVE CONCEPCION,9,138,0,1973,571
30640575,101740820,82,1974,DAVE GIUSTI,9,79,5,1973,583
25066185,101740820,82,1974,DAVE GIUSTI,9,79,5,1973,583
3714831,101746100,610,1974,DAVE KINGMAN,9,96,3,1973,594
12285096,101746100,610,1974,DAVE KINGMAN,8,162,99,1973,594
30990149,101745020,502,1974,DAVE LAROCHE,9,48,6,1973,596
17170394,101745020,502,1974,DAVE LAROCHE,8,83,55,1973,596
90439840,101746360,636,1974,DAVE GOLTZ,9,68,3,1973,584
12552944,101746360,636,1974,DAVE GOLTZ,8,96,73,1973,584
90191206,101746330,633,1974,DAVE HAMILTON,9,80,5,1973,586
30899442,101746330,633,1974,DAVE HAMILTON,8,86,85,1973,586
24353566,101741481,148,1974,DAVE HILTON WA,9,36,2,1973,590
16550308,101741482,148,1974,DAVE HILTON SD,9,58,7,1973,590
30183403,101741481,148,1974,DAVE HILTON WA,9,36,2,1973,590
23553470,101741482,148,1974,DAVE HILTON SD,8,102,66,1973,590
30565780,101740120,12,1974,DAVE MAY,9,55,8,1973,603
10888742,101740120,12,1974,DAVE MAY,8,113,65,1973,603
90191180,101742350,235,1974,DAVE MCNALLY,9,72,8,1973,605
21867778,101742350,235,1974,DAVE MCNALLY,8,101,86,1973,605
81860530,101742520,252,1974,DAVE PARKER,9,234,8,1973,615
24428944,101742520,252,1974,DAVE PARKER,8,1022,261,1973,615
81897864,101742130,213,1974,DAVE RADER,9,24,4,1973,616
24953942,101742130,213,1974,DAVE RADER,8,76,31,1973,616
11781091,101743550,355,1974,DAVE NELSON,9,33,0,1973,610
24588827,101743550,355,1974,DAVE NELSON,8,56,33,1973,610
11538000,101741770,177,1974,DAVE ROBERTS,9,82,9,1973,621
15961403,101741770,177,1974,DAVE ROBERTS,8,83,93,1973,621
23323338,101743091,309,1974,DAVE ROBERTS WA,9,16,1,1973,621
15402400,101743092,309,1974,DAVE ROBERTS SD,9,46,4,1973,621
16733698,101743091,309,1974,DAVE ROBERTS WA,8,107,18,1973,621
24428947,101743092,309,1974,DAVE ROBERTS SD,9,46,4,1973,621
31054664,101740690,69,1974,DEL UNSER,9,33,0,1973,653
24983895,101740690,69,1974,DEL UNSER,8,87,37,1973,653
16738895,101741120,112,1974,DAVE LOPES,10,13,0,1973,643
11482278,101741120,112,1974,DAVE LOPES,9,126,13,1973,643
18926974,101740370,37,1974,DAVE SELLS,10,8,0,1973,627
30090154,101740370,37,1974,DAVE SELLS,9,91,8,1973,627
90519796,101744560,456,1974,DAVE WINFIELD,9,463,10,1973,641
21327752,101744560,456,1974,DAVE WINFIELD,8,2172,526,1973,641
11332138,101740450,45,1974,DAVE JOHNSON,9,97,6,1973,642
9099657,101740450,45,1974,DAVE JOHNSON,8,119,104,1973,642
16452714,101741340,134,1974,DENIS MENKE,10,12,0,1973,656
11043128,101741340,134,1974,DENIS MENKE,9,80,12,1973,656
81937647,101741330,133,1974,DAVID CLYDE,9,71,6,1973,644
24750299,101741330,133,1974,DAVID CLYDE,9,71,6,1973,644
81867640,101745520,552,1974,DENNY DOYLE,9,72,5,1973,669
24890385,101745520,552,1974,DENNY DOYLE,9,72,5,1973,669
23729643,101743120,312,1974,DERON JOHNSON,9,47,5,1973,675
24961712,101743120,312,1974,DERON JOHNSON,8,122,53,1973,675
40157576,101745180,518,1974,DERREL THOMAS,9,54,14,1973,676
30254375,101745180,518,1974,DERREL THOMAS,9,54,14,1973,676
90590676,101740700,70,1974,DICK ALLEN,9,66,4,1973,680
24265646,101740700,70,1974,DICK ALLEN,8,184,73,1973,680
11570954,101744660,466,1974,DICK BILLINGS,9,118,13,1973,681
31070095,101744660,466,1974,DICK BILLINGS,8,80,132,1973,681
3611684,101744650,465,1974,DICK BOSMAN,9,49,11,1973,682
24371283,101744650,465,1974,DICK BOSMAN,9,49,11,1973,682
16503379,101741130,113,1974,DICK DRAGO,9,51,7,1973,685
17777554,101741130,113,1974,DICK DRAGO,9,51,7,1973,685
81562179,101740480,48,1974,DICK SHARON,9,52,2,1973,697
21327646,101740480,48,1974,DICK SHARON,8,71,55,1973,697
90439807,101740470,47,1974,DICK RUTHVEN,9,59,6,1973,694
14970381,101740470,47,1974,DICK RUTHVEN,8,61,66,1973,694
90380980,101742310,231,1974,DICK TIDROW,9,105,5,1973,699
9106716,101742310,231,1974,DICK TIDROW,8,118,110,1973,699
2450959,101743920,392,1974,DICK GREEN,9,68,2,1973,687
20846180,101743920,392,1974,DICK GREEN,8,120,71,1973,687
90439826,101744290,429,1974,DICK LANGE,9,85,5,1973,691
25194504,101744290,429,1974,DICK LANGE,9,85,5,1973,691
12219900,101744950,495,1974,DICK MCAULIFFE,9,91,9,1973,692
21327765,101744950,495,1974,DICK MCAULIFFE,8,101,104,1973,692
3739173,101741510,151,1974,DIEGO SEGUI,9,68,8,1973,704
81807702,101741510,151,1974,DIEGO SEGUI,8,70,79,1973,704
3739172,101741430,143,1974,DICK WOODSON,9,86,8,1973,701
21327680,101741430,143,1974,DICK WOODSON,9,86,8,1973,701
30993645,101744450,445,1974,GEORGE MEDICH,9,109,2,1973,707
81819336,101744450,445,1974,GEORGE MEDICH,8,129,113,1973,707
81439147,101741450,145,1974,DOCK ELLIS,9,108,4,1973,708
24594621,101741450,145,1974,DOCK ELLIS,9,108,4,1973,708
16899912,101741870,187,1974,DON BAYLOR,10,4,0,1973,712
12390308,101741870,187,1974,DON BAYLOR,9,75,4,1973,712
6543016,101743610,361,1974,DON CARRITHERS,9,37,2,1973,718
24983928,101743610,361,1974,DON CARRITHERS,8,69,40,1973,718
11332175,101743850,385,1974,DON GULLETT,9,106,7,1973,722
23625806,101743850,385,1974,DON GULLETT,8,88,116,1973,722
11209008,101742910,291,1974,DON HAHN,9,180,17,1973,724
24874196,101742910,291,1974,DON HAHN,9,180,17,1973,724
90041074,101744360,436,1974,DON HOOD,9,102,11,1973,726
25029970,101744360,436,1974,DON HOOD,9,102,11,1973,726
90380960,101740380,38,1974,DON KESSINGER,9,88,4,1973,727
22262805,101740380,38,1974,DON KESSINGER,8,116,93,1973,727
40045021,101744130,413,1974,DON MONEY,9,99,9,1973,733
24371301,101744130,413,1974,DON MONEY,9,99,9,1973,733
81397912,101740330,33,1974,DON NEWHAUSER,9,86,7,1973,734
19633068,101740330,33,1974,DON NEWHAUSER,9,86,7,1973,734
40157541,101742200,220,1974,DON SUTTON,9,181,10,1973,743
23038172,101742200,220,1974,DON SUTTON,8,206,198,1973,743
81384796,101743040,304,1974,DON WILSON,9,91,3,1973,746
81913001,101743040,304,1974,DON WILSON,8,91,99,1973,746
11781076,101740170,17,1974,DOUG BIRD,9,70,10,1973,759
24241694,101740170,17,1974,DOUG BIRD,9,70,10,1973,759
90411128,101742190,219,1974,DOUG GRIFFIN,9,49,0,1973,767
10888725,101742190,219,1974,DOUG GRIFFIN,8,122,50,1973,767
81815058,101743950,395,1974,DOUG RADER,9,74,1,1973,772
31347193,101743950,395,1974,DOUG RADER,8,67,77,1973,772
30356232,101742820,282,1974,DOYLE ALEXANDER,9,68,14,1973,776
14346824,101742820,282,1974,DOYLE ALEXANDER,8,77,83,1973,776
90191167,101740640,64,1974,DOUG RAU,9,99,7,1973,773
25030058,101740640,64,1974,DOUG RAU,9,99,7,1973,773
11402332,101745360,536,1974,DUFFY DYER,9,173,7,1973,782
25030030,101745360,536,1974,DUFFY DYER,9,173,7,1973,782
11332212,101743980,398,1974,DUKE SIMS,9,108,8,1973,783
24265680,101743980,398,1974,DUKE SIMS,8,86,118,1973,783
81869820,101743200,320,1974,DUSTY BAKER,9,78,4,1973,784
81903673,101743200,320,1974,DUSTY BAKER,8,136,86,1973,784
90041069,101743510,351,1974,DWIGHT EVANS,9,151,1,1973,788
23762317,101743510,351,1974,DWIGHT EVANS,8,246,160,1973,788
81903507,101743750,375,1974,EARL WILLIAMS,9,63,0,1973,793
21327734,101743750,375,1974,EARL WILLIAMS,8,92,64,1973,793
90380975,101741380,138,1974,ED BRINKMAN,9,75,8,1973,797
15091230,101741380,138,1974,ED BRINKMAN,8,92,86,1973,797
90041081,101744940,494,1974,ED GOODSON,9,75,2,1973,803
24981854,101744940,494,1974,ED GOODSON,9,75,2,1973,803
30631518,101742620,262,1974,ED KIRKPATRICK,9,91,8,1973,810
81839495,101742620,262,1974,ED KIRKPATRICK,8,95,106,1973,810
16669690,101745060,506,1974,ED FARMER,9,53,5,1973,800
81921972,101745060,506,1974,ED FARMER,8,96,59,1973,800
90439830,101744380,438,1974,ED HERRMANN,9,117,10,1973,807
14229855,101744380,438,1974,ED HERRMANN,9,117,10,1973,807
11781148,101745610,561,1974,ED KRANEPOOL,9,131,12,1973,811
24750230,101745610,561,1974,ED KRANEPOOL,9,131,12,1973,811
11476775,101745920,592,1974,ED BANE,9,104,18,1973,824
24241703,101745920,592,1974,ED BANE,9,104,18,1973,824
81865924,101745010,501,1974,EDDIE LEON,9,53,3,1973,827
23540047,101745010,501,1974,EDDIE LEON,8,88,57,1973,827
12166242,101744050,405,1974,ELLIE RODRIGUEZ,9,57,4,1973,838
15582257,101744050,405,1974,ELLIE RODRIGUEZ,8,93,61,1973,838
81654586,101741710,171,1974,EDUARDO RODRIQUEZ,9,84,10,1973,834
21327688,101741710,171,1974,EDUARDO RODRIQUEZ,9,84,10,1973,834
40157583,101745340,534,1974,EDDIE WATT,9,131,8,1973,832
24750267,101745340,534,1974,EDDIE WATT,9,131,8,1973,832
15953648,101740540,54,1974,ELIAS SOSA,9,38,2,1973,836
31054656,101740540,54,1974,ELIAS SOSA,8,89,40,1973,836
12113708,101744010,401,1974,ELLIOTT MADDOX,10,14,0,1973,839
24895679,101744010,401,1974,ELLIOTT MADDOX,9,117,14,1973,839
14141995,101745030,503,1974,ERIC SODERHOLM,9,63,16,1973,854
23073126,101745030,503,1974,ERIC SODERHOLM,8,65,81,1973,854
11402326,101745720,572,1974,ENZO HERNANDEZ,9,136,14,1973,844
24101538,101745720,572,1974,ENZO HERNANDEZ,9,136,14,1973,844
11157315,101743220,322,1974,ERNIE MCANALLY,9,93,9,1973,860
14346916,101743220,322,1974,ERNIE MCANALLY,8,69,102,1973,860
81603872,101740870,87,1974,FERGIE JENKINS,9,99,8,1973,865
23762326,101740870,87,1974,FERGIE JENKINS,8,274,109,1973,865
90439837,101744850,485,1974,FELIPE ALOU,9,65,3,1973,862
21327760,101744850,485,1974,FELIPE ALOU,8,96,69,1973,862
15327677,101742380,238,1974,FRAN HEALY,9,33,1,1973,875
23729644,101742380,238,1974,FRAN HEALY,8,108,36,1973,875
81443493,101746490,649,1974,FERNANDO GONZALEZ,9,109,11,1973,867
22091878,101746490,649,1974,FERNANDO GONZALEZ,8,99,124,1973,867
15986976,101741320,132,1974,FELIX MILLAN,9,30,1,1973,864
24618463,101741320,132,1974,FELIX MILLAN,8,74,31,1973,864
18372253,101740810,81,1974,FRANK DUFFY,10,10,0,1973,881
90380967,101740810,81,1974,FRANK DUFFY,9,66,10,1973,881
24746164,101744110,411,1974,FRANK BAKER,10,11,0,1973,878
30993632,101744110,411,1974,FRANK BAKER,9,117,11,1973,878
31225730,101740550,55,1974,FRANK ROBINSON,9,172,4,1973,892
24521377,101740550,55,1974,FRANK ROBINSON,8,628,181,1973,892
81825175,101742740,274,1974,FRED BEENE,9,55,3,1973,901
81385029,101742740,274,1974,FRED BEENE,8,94,59,1973,901
40221894,101745260,526,1974,FRANK TEPEDINO,9,81,5,1973,895
24575472,101745260,526,1974,FRANK TEPEDINO,9,81,5,1973,895
81461047,101740531,53,1974,FRED KENDALL WA,10,8,0,1973,906
15959123,101740532,53,1974,FRED KENDALL SD,9,42,2,1973,906
40495481,101740531,53,1974,FRED KENDALL WA,9,55,8,1973,906
24104979,101740532,53,1974,FRED KENDALL SD,8,59,44,1973,906
16158234,101745810,581,1974,FRED NORMAN,9,81,8,1973,911
81654649,101745810,581,1974,FRED NORMAN,9,81,8,1973,911
90439809,101741860,186,1974,FRED SCHERMAN,9,96,7,1973,912
81891920,101741860,186,1974,FRED SCHERMAN,8,95,104,1973,912
81825419,101744230,423,1974,FRED STANLEY,9,83,12,1973,913
24365140,101744230,423,1974,FRED STANLEY,9,83,12,1973,913
81569655,101742290,229,1974,FRITZ PETERSON,9,31,1,1973,919
25084011,101742290,229,1974,FRITZ PETERSON,8,99,32,1973,919
11855561,101740880,88,1974,FREDDIE PATEK,9,84,4,1973,917
15565887,101740880,88,1974,FREDDIE PATEK,8,96,94,1973,917
30070885,101746520,652,1974,GAIL HOPKINS,9,84,8,1973,920
24367168,101746520,652,1974,GAIL HOPKINS,9,84,8,1973,920
12544840,101741780,178,1974,GARRY MADDOX,9,86,9,1973,923
24499809,101741780,178,1974,GARRY MADDOX,9,86,9,1973,923
3739175,101743860,386,1974,GARY MATTHEWS,9,85,3,1973,936
81867545,101743860,386,1974,GARY MATTHEWS,8,103,93,1973,936
16076184,101742770,277,1974,GARY NOLAN,9,28,1,1973,939
12219821,101742770,277,1974,GARY NOLAN,8,75,30,1973,939
30993634,101744150,415,1974,GARY GENTRY,9,75,2,1973,931
24887644,101744150,415,1974,GARY GENTRY,9,75,2,1973,931
90041073,101744280,428,1974,GARY SUTHERLAND,9,123,4,1973,948
24890415,101744280,428,1974,GARY SUTHERLAND,9,123,4,1973,948
90381017,101743890,389,1974,GATES BROWN,9,63,6,1973,957
24795800,101743890,389,1974,GATES BROWN,8,55,69,1973,957
90191159,101740180,18,1974,GARY THOMASSON,9,67,1,1973,949
15979324,101740180,18,1974,GARY THOMASSON,8,71,70,1973,949
40201186,101740350,35,1974,GAYLORD PERRY,9,140,2,1973,958
24801296,101740350,35,1974,GAYLORD PERRY,9,140,2,1973,958
30287353,101742990,299,1974,GENE MICHAEL,9,51,3,1973,968
24284093,101742990,299,1974,GENE MICHAEL,9,51,3,1973,968
23729646,101741720,172,1974,GENE CLINES,9,64,8,1973,961
40307173,101741720,172,1974,GENE CLINES,9,64,8,1973,961
30993642,101744310,431,1974,GENE GARBER,9,75,5,1973,962
24894174,101744310,431,1974,GENE GARBER,9,75,5,1973,962
12544824,101744520,452,1974,GENE HISER,9,46,3,1973,963
11476750,101744520,452,1974,GENE HISER,9,46,3,1973,963
19744505,101746320,632,1974,GEORGE CULVER,9,40,2,1973,983
24813668,101746320,632,1974,GEORGE CULVER,8,70,46,1973,983
81562145,101740790,79,1974,GENE TENACE,9,81,5,1973,972
24961731,101740790,79,1974,GENE TENACE,8,90,89,1973,972
6341237,101743030,303,1974,GEORGE HENDRICK,9,121,24,1973,986
22254330,101743030,303,1974,GEORGE HENDRICK,9,121,24,1973,986
16536732,101742490,249,1974,GEORGE MITTERWALD ,9,38,2,1973,988
14933926,101742490,249,1974,GEORGE MITTERWALD ,8,44,43,1973,988
31707067,101746460,646,1974,GEORGE FOSTER,9,119,5,1973,984
10888688,101746460,646,1974,GEORGE FOSTER,8,199,125,1973,984
11514697,101740270,27,1974,GEORGE SCOTT,9,64,2,1973,990
24260092,101740270,27,1974,GEORGE SCOTT,8,78,67,1973,990
11781093,101743970,397,1974,GEORGE STONE,9,49,3,1973,992
24827269,101743970,397,1974,GEORGE STONE,8,49,52,1973,992
22706258,101748000,8,1974,GEORGE THEODORE,9,42,8,1973,993
24100787,101748000,8,1974,GEORGE THEODORE,8,81,55,1973,993
25305494,101742411,241,1974,GLENN BECKERT WA,9,28,1,1973,1011
12453861,101742412,241,1974,GLENN BECKERT SD,9,50,7,1973,1011
15248916,101742411,241,1974,GLENN BECKERT WA,8,170,30,1973,1011
23211102,101742412,241,1974,GLENN BECKERT SD,8,86,59,1973,1011
11781144,101745470,547,1974,GLENN BORGMANN,9,92,15,1973,1012
16158235,101745470,547,1974,GLENN BORGMANN,9,92,15,1973,1012
81750379,101744220,422,1974,GONZALO MARQUEZ,9,65,2,1973,1021
11972862,101744220,422,1974,GONZALO MARQUEZ,8,99,68,1973,1021
4389395,101745420,542,1974,RICH GOSSAGE,9,86,7,1973,1022
24295912,101745420,542,1974,RICH GOSSAGE,8,189,97,1973,1022
81938468,101742880,288,1974,GORMAN THOMAS,9,66,11,1973,1024
21327716,101742880,288,1974,GORMAN THOMAS,8,133,80,1973,1024
23982304,101742510,251,1974,GRAIG NETTLES,9,42,0,1973,1025
19385228,101742510,251,1974,GRAIG NETTLES,8,143,45,1973,1025
16746346,101740680,68,1974,GRANT JACKSON,9,60,3,1973,1026
24804919,101740680,68,1974,GRANT JACKSON,8,76,65,1973,1026
15565758,101743600,360,1974,GREG LUZINSKI,9,83,2,1973,1038
23038165,101743600,360,1974,GREG LUZINSKI,8,117,86,1973,1038
11043179,101742970,297,1974,HAL BREEDEN,9,86,1,1973,1050
23340761,101742970,297,1974,HAL BREEDEN,8,63,89,1973,1050
11781151,101745880,588,1974,HAL LANIER,9,149,13,1973,1053
21327782,101745880,588,1974,HAL LANIER,8,73,166,1973,1053
24746041,101745630,563,1974,HAL MCRAE,10,74,0,1973,1054
2551500,101745630,563,1974,HAL MCRAE,9,173,74,1973,1054
5499755,101740010,1,1974,HANK AARON,9,116,1,1973,1055
21327632,101740010,1,1974,HANK AARON,8,747,132,1973,1055
24704322,101740020,2,1974,AARON 1954-57,10,7,0,1973,1055
18994982,101740020,2,1974,AARON 1954-57,9,73,7,1973,1055
