card_year,card_num,card_stat_year,card_desc,card_notes,card_player_id
1978,54,1977,Tom Johnson,,2529
1979,162,1978,Tom Johnson,,2529
1971,463,1970,Tom Kelley,,2530
1972,97,1971,Tom Kelley,,2530
1973,97,1972,Tom Kelley,,2530
1987,618,1986,Tom Kelly,Manager Card,
1988,194,1987,Tom Kelly,Manager,
1989,14,1988,Tom Kelly,,
1983,423,1982,Tom Lawless,Rookie Card,2531
1986,228,1985,Tom Lawless,,2531
1987,647,1986,Tom Lawless,,2531
1988,183,1987,Tom Lawless,,2531
1989,312,1988,Tom Lawless,,2531
1970,647,1969,Tom Matchick,,2532
1971,321,1970,Tom Matchick,,2532
1970,351,1969,Tom Murphy,,2533
1971,401,1970,Tom Murphy,,2533
1972,354,1971,Tom Murphy,,2533
1973,354,1972,Tom Murphy,,2533
1974,496,1973,Tom Murphy,,2533
1975,28,1974,Tom Murphy,,2533
1976,219,1975,Tom Murphy,,2533
1977,396,1976,Tom Murphy,,2533
1978,103,1977,Tom Murphy,,2533
1979,588,1978,Tom Murphy,,2533
1983,477,1982,Tom Niedenfuer,,2534
1984,112,1983,Tom Niedenfuer,,2534
1985,782,1984,Tom Niedenfuer,,2534
1986,56,1985,Tom Niedenfuer,,2534
1987,538,1986,Tom Niedenfuer,,2534
1988,242,1987,Tom Niedenfuer,,2534
1989,651,1988,Tom Niedenfuer,,2534
1985,294,1984,Tom Nieto,,2535
1986,88,1985,Tom Nieto,,2535
1987,416,1986,Tom Nieto,,2535
1988,317,1987,Tom Nieto,,2535
1983,663,1982,Tom O'Malley,Rookie Card,2536
1984,469,1983,Tom O'Malley,,2536
1987,154,1986,Tom O'Malley,,2536
1988,77,1987,Tom O'Malley,,2536
1974,127,1973,Tom Paciorek,,2537
1975,523,1974,Tom Paciorek,,2537
1976,641,1975,Tom Paciorek,,2537
1977,48,1976,Tom Paciorek,,2537
1978,322,1977,Tom Paciorek,,2537
1979,141,1978,Tom Paciorek,,2537
1980,481,1979,Tom Paciorek,,2537
1981,228,1980,Tom Paciorek,,2537
1982,678,1981,Tom Paciorek,,2537
1983,72,1982,Tom Paciorek,,2537
1984,777,1983,Tom Paciorek,,2537
1985,572,1984,Tom Paciorek,,2537
1986,362,1985,Tom Paciorek,,2537
1987,729,1986,Tom Paciorek,,2537
1988,689,1987,Tom Pagnozzi,,2538
1989,208,1988,Tom Pagnozzi,,2538
1970,717,1969,Tom Phoebus,,2539
1971,611,1970,Tom Phoebus,,2539
1972,477,1971,Tom Phoebus,,2539
1973,477,1972,Tom Phoebus,,2539
1977,93,1976,Tom Poquette,,2540
1978,357,1977,Tom Poquette,,2540
1979,476,1978,Tom Poquette,,2540
1980,597,1979,Tom Poquette,,2540
1981,153,1980,Tom Poquette,,2540
1982,657,1981,Tom Poquette,,2540
1989,453,1988,Tom Prince,,2541
1974,441,1973,Tom Ragland,,2542
1970,581,1969,Tom Satriano,,2543
1971,557,1970,Tom Satriano,,2543
1970,195,1969,Tom Seaver,,2544
1970,300,1969,Tom Seaver,,2544
1971,160,1970,Tom Seaver,,2544
1972,347,1971,Tom Seaver,Boyhood Photos of the Stars,2544
1972,445,1971,Tom Seaver,,2544
1972,446,1971,Tom Seaver,In Action,2544
1973,347,1972,Tom Seaver,Boyhood Photos of the Stars,2544
1973,445,1972,Tom Seaver,,2544
1973,446,1972,Tom Seaver,In Action,2544
1974,80,1973,Tom Seaver,,2544
1975,370,1974,Tom Seaver,,2544
1976,5,1975,Tom Seaver,Record Breaker Card,2544
1976,600,1975,Tom Seaver,,2544
1977,150,1976,Tom Seaver,,2544
1978,450,1977,Tom Seaver,,2544
1979,100,1978,Tom Seaver,,2544
1980,500,1979,Tom Seaver,,2544
1981,220,1980,Tom Seaver,,2544
1982,30,1981,Tom Seaver,,2544
1982,31,1981,Tom Seaver,In Action,2544
1982,346,1981,Tom Seaver,National League All-Star,2544
1983,580,1982,Tom Seaver,,2544
1983,581,1982,Tom Seaver,Super Veteran,2544
1984,740,1983,Tom Seaver,,2544
1985,670,1984,Tom Seaver,,2544
1986,390,1985,Tom Seaver,,2544
1986,402,1985,Tom Seaver,Turn Back the Clock,2544
1987,425,1986,Tom Seaver,,2544
1970,363,1969,Tom Shopay,Rookie Card,2545
1972,418,1971,Tom Shopay,,2545
1973,418,1972,Tom Shopay,,2545
1984,476,1983,Tom Tellmann,,2546
1985,112,1984,Tom Tellmann,,2546
1986,693,1985,Tom Tellmann,,2546
1970,554,1969,Tom Timmermann,Rookie Card,2547
1971,296,1970,Tom Timmermann,,2547
1972,239,1971,Tom Timmermann,,2547
1973,239,1972,Tom Timmermann,,2547
1974,327,1973,Tom Timmermann,,2547
1970,379,1969,Tom Tischinski,Rookie Card,2548
1971,724,1970,Tom Tischinski,,2548
1970,698,1969,Tom Tresh,,2549
1976,407,1975,Tom Underwood,,2550
1977,217,1976,Tom Underwood,,2550
1978,531,1977,Tom Underwood,,2550
1979,64,1978,Tom Underwood,,2550
1980,324,1979,Tom Underwood,,2550
1981,114,1980,Tom Underwood,,2550
1982,757,1981,Tom Underwood,,2550
1983,466,1982,Tom Underwood,,2550
1984,642,1983,Tom Underwood,,2550
1985,289,1984,Tom Underwood,,2550
1976,432,1975,Tom Veryzer,,2551
1977,145,1976,Tom Veryzer,,2551
1978,633,1977,Tom Veryzer,,2551
1979,537,1978,Tom Veryzer,,2551
1980,276,1979,Tom Veryzer,,2551
1981,39,1980,Tom Veryzer,,2551
1982,387,1981,Tom Veryzer,,2551
1983,496,1982,Tom Veryzer,,2551
1984,117,1983,Tom Veryzer,,2551
1985,405,1984,Tom Veryzer,Team USA Baseball Card,2551
1985,453,1984,Tom Waddell,,2552
1986,86,1985,Tom Waddell,,2552
1987,657,1986,Tom Waddell,,2552
1974,193,1973,Tom Walker,,2553
1975,627,1974,Tom Walker,,2553
1976,186,1975,Tom Walker,,2553
1977,652,1976,Tom Walker,,2553
1970,278,1969,Tommie Aaron,,2554
1971,717,1970,Tommie Aaron,,2554
1970,50,1969,Tommie Agee,,2555
1970,307,1969,Tommie Agee,World Series Game 3,2555
1971,310,1970,Tommie Agee,,2555
1972,245,1971,Tommie Agee,,2555
1973,245,1972,Tommie Agee,,2555
1974,630,1973,Tommie Agee,,2555
1970,259,1969,Tommie Reynolds,,2556
1971,676,1970,Tommie Reynolds,,2556
1970,374,1969,Tommie Sisk,,2557
1989,653,1988,Tommy Barrett,,2558
1977,328,1976,Tommy Boggs,,2559
1978,518,1977,Tommy Boggs,,2559
1979,384,1978,Tommy Boggs,,2559
1981,132,1980,Tommy Boggs,,2559
1982,61,1981,Tommy Boggs,,2559
1983,649,1982,Tommy Boggs,,2559
1981,571,1980,Tommy Cruz,,2560
1984,773,1983,Tommy Cruz,,2560
1970,559,1969,Tommy Davis,,2561
1971,151,1970,Tommy Davis,,2561
1972,41,1971,Tommy Davis,,2561
1972,42,1971,Tommy Davis,In Action,2561
1973,41,1972,Tommy Davis,,2561
1973,42,1972,Tommy Davis,In Action,2561
1974,396,1973,Tommy Davis,,2561
1975,564,1974,Tommy Davis,,2561
1976,149,1975,Tommy Davis,,2561
1977,362,1976,Tommy Davis,,2561
1970,234,1969,Tommy Dean,,2562
1971,364,1970,Tommy Dean,,2562
1985,102,1984,Tommy Dunbar,,2563
1986,559,1985,Tommy Dunbar,,2563
1981,538,1980,Tommy Griffith,,2564
1970,370,1969,Tommy Harper,,2565
1971,260,1970,Tommy Harper,,2565
1972,455,1971,Tommy Harper,,2565
1973,455,1972,Tommy Harper,,2565
1974,325,1973,Tommy Harper,,2565
1975,537,1974,Tommy Harper,,2565
1976,274,1975,Tommy Harper,,2565
1977,414,1976,Tommy Harper,,2565
1970,159,1969,Tommy Helms,,2566
1971,272,1970,Tommy Helms,,2566
1972,204,1971,Tommy Helms,,2566
1973,204,1972,Tommy Helms,,2566
1974,67,1973,Tommy Helms,,2566
1975,119,1974,Tommy Helms,,2566
1976,583,1975,Tommy Helms,,2566
1977,402,1976,Tommy Helms,,2566
1978,618,1977,Tommy Helms,,2566
1988,576,1987,Tommy Hinzo,,2567
1970,180,1969,Tommy John,,2568
1971,520,1970,Tommy John,,2568
1972,264,1971,Tommy John,,2568
1973,264,1972,Tommy John,,2568
1974,451,1973,Tommy John,,2568
1975,47,1974,Tommy John,,2568
1976,416,1975,Tommy John,,2568
1977,128,1976,Tommy John,,2568
1978,375,1977,Tommy John,,2568
1979,255,1978,Tommy John,,2568
1980,690,1979,Tommy John,,2568
1981,550,1980,Tommy John,,2568
1982,75,1981,Tommy John,,2568
1983,735,1982,Tommy John,,2568
1983,736,1982,Tommy John,Super Veteran,2568
1984,415,1983,Tommy John,,2568
1985,179,1984,Tommy John,,2568
1986,240,1985,Tommy John,,2568
1987,236,1986,Tommy John,,2568
1988,611,1987,Tommy John,,2568
1989,359,1988,Tommy John,,2568
1977,504,1976,Tommy Lasorda,Los Angeles Dodgers Team Checklist,
1978,189,1977,Tommy Lasorda,Manager,
1979,526,1978,Tommy Lasorda,Los Angeles Dodgers Checklist / Manager Card,
1980,302,1979,Tommy Lasorda,Los Angeles Dodgers Team Checklist,
1981,679,1980,Tommy Lasorda,Dodgers Team checklist,
1983,306,1982,Tommy Lasorda,Manager Card,
1984,681,1983,Tommy Lasorda,,
1985,601,1984,Tommy Lasorda,Manager Card,
1986,291,1985,Tommy Lasorda,Manager Card | Team Card,
1987,493,1986,Tommy Lasorda,Manager Card,
1988,74,1987,Tommy Lasorda,Manager,
1989,254,1988,Tommy Lasorda,,
1970,561,1969,Tommy McCraw,,2569
1971,373,1970,Tommy McCraw,,2569
1972,767,1971,Tommy McCraw,,2569
1973,767,1972,Tommy McCraw,,2569
1974,449,1973,Tommy McCraw,,2569
1975,482,1974,Tommy McCraw,,2569
1977,616,1976,Tommy Sandt,,2570
1977,14,1976,Tommy Smith,,2571
1978,298,1977,Tony Armas,,2572
1979,507,1978,Tony Armas,,2572
1980,391,1979,Tony Armas,,2572
1981,629,1980,Tony Armas,,2572
1982,60,1981,Tony Armas,,2572
1983,1,1982,Tony Armas,1982 Record Breaker,2572
1983,435,1982,Tony Armas,,2572
1984,105,1983,Tony Armas,,2572
1985,707,1984,Tony Armas,All-Star Card,2572
1985,785,1984,Tony Armas,,2572
1986,255,1985,Tony Armas,,2572
1987,535,1986,Tony Armas,,2572
1988,761,1987,Tony Armas,,2572
1989,332,1988,Tony Armas,,2572
1981,413,1980,Tony Bernazard,,2573
1982,206,1981,Tony Bernazard,,2573
1983,698,1982,Tony Bernazard,,2573
1984,41,1983,Tony Bernazard,,2573
1985,533,1984,Tony Bernazard,,2573
1986,354,1985,Tony Bernazard,,2573
1987,607,1986,Tony Bernazard,All-Star Card,2573
1987,758,1986,Tony Bernazard,,2573
1988,122,1987,Tony Bernazard,,2573
1980,156,1979,Tony Brizzolara,Rookie Card,2574
1970,705,1969,Tony Cloninger,,2575
1971,218,1970,Tony Cloninger,,2575
1972,779,1971,Tony Cloninger,,2575
1973,779,1972,Tony Cloninger,,2575
1970,340,1969,Tony Conigliaro,,2576
1971,105,1970,Tony Conigliaro,,2576
1985,48,1984,Tony Fernandez,,2577
1986,241,1985,Tony Fernandez,,2577
1987,485,1986,Tony Fernandez,,2577
1988,290,1987,Tony Fernandez,,2577
1989,170,1988,Tony Fernandez,,2577
1990,34,1989,Tony Fossas,Rookie Card,2578
1970,105,1969,Tony Gonzalez,,2579
1971,256,1970,Tony Gonzalez,,2579
1983,482,1982,Tony Gwynn,Rookie Card,2580
1984,251,1983,Tony Gwynn,,2580
1985,660,1984,Tony Gwynn,,2580
1985,717,1984,Tony Gwynn,All-Star Card,2580
1986,10,1985,Tony Gwynn,,2580
1987,530,1986,Tony Gwynn,,2580
1987,599,1986,Tony Gwynn,All-Star Card,2580
1988,360,1987,Tony Gwynn,,2580
1988,402,1987,Tony Gwynn,N.L. All-Star,2580
1989,570,1988,Tony Gwynn,,2580
1972,451,1971,Tony La Russa,,2581
1973,451,1972,Tony La Russa,,2581
1980,112,1979,Tony La Russa,Chicago White Sox Team Checklist,2581
1981,664,1980,Tony La Russa,White Sox Team checklist,2581
1983,216,1982,Tony La Russa,Manager Card,2581
1984,591,1983,Tony La Russa,,2581
1985,466,1984,Tony La Russa,Manager Card,2581
1986,531,1985,Tony La Russa,Manager Card | Team Card,2581
1987,68,1986,Tony La Russa,Manager Card,2581
1988,344,1987,Tony La Russa,,2581
1989,224,1988,Tony La Russa,,2581
1974,286,1973,Tony Muser,,2582
1975,348,1974,Tony Muser,,2582
1976,537,1975,Tony Muser,,2582
1977,251,1976,Tony Muser,,2582
1978,418,1977,Tony Muser,,2582
1970,510,1969,Tony Oliva,,2583
1971,290,1970,Tony Oliva,,2583
1972,400,1971,Tony Oliva,,2583
1973,400,1972,Tony Oliva,,2583
1974,190,1973,Tony Oliva,,2583
1975,325,1974,Tony Oliva,,2583
1976,35,1975,Tony Oliva,,2583
1989,665,1988,Tony Oliva,Turn Back The Clock,2583
1982,138,1981,Tony Pena,,2584
1983,590,1982,Tony Pena,,2584
1984,645,1983,Tony Pena,,2584
1985,358,1984,Tony Pena,,2584
1986,260,1985,Tony Pena,,2584
1987,60,1986,Tony Pena,,2584
1989,715,1988,Tony Pena,,2584
1970,380,1969,Tony Perez,,2585
1971,580,1970,Tony Perez,,2585
1972,80,1971,Tony Perez,,2585
1973,80,1972,Tony Perez,,2585
1974,230,1973,Tony Perez,,2585
1975,560,1974,Tony Perez,,2585
1976,325,1975,Tony Perez,,2585
1977,655,1976,Tony Perez,,2585
1978,15,1977,Tony Perez,,2585
1979,495,1978,Tony Perez,,2585
1980,125,1979,Tony Perez,,2585
1981,575,1980,Tony Perez,,2585
1982,255,1981,Tony Perez,,2585
1982,256,1981,Tony Perez,In Action,2585
1983,715,1982,Tony Perez,,2585
1983,716,1982,Tony Perez,Super Veteran,2585
1984,385,1983,Tony Perez,,2585
1985,675,1984,Tony Perez,,2585
1986,85,1985,Tony Perez,,2585
1986,205,1985,Tony Perez,Record Breaker Card,2585
1984,309,1983,Tony Phillips,,2586
1985,444,1984,Tony Phillips,,2586
1986,29,1985,Tony Phillips,,2586
1987,188,1986,Tony Phillips,,2586
1988,673,1987,Tony Phillips,,2586
1989,248,1988,Tony Phillips,,2586
1978,352,1977,Tony Scott,Rookie Card,2587
1979,143,1978,Tony Scott,,2587
1980,33,1979,Tony Scott,,2587
1981,165,1980,Tony Scott,,2587
1982,698,1981,Tony Scott,,2587
1983,507,1982,Tony Scott,,2587
1984,292,1983,Tony Scott,,2587
1985,733,1984,Tony Scott,,2587
1975,389,1974,Tony Solaita,Rookie Card,2588
1976,121,1975,Tony Solaita,,2588
1977,482,1976,Tony Solaita,,2588
1978,557,1977,Tony Solaita,,2588
1979,18,1978,Tony Solaita,,2588
1980,407,1979,Tony Solaita,,2588
1970,324,1969,Tony Taylor,,2589
1971,246,1970,Tony Taylor,,2589
1972,511,1971,Tony Taylor,,2589
1973,511,1972,Tony Taylor,,2589
1975,574,1974,Tony Taylor,,2589
1976,624,1975,Tony Taylor,,2589
1987,24,1986,Tony Walker,Rookie Card,2590
1987,146,1986,Tracy Jones,Rookie Card,2591
1988,553,1987,Tracy Jones,,2591
1989,373,1988,Tracy Jones,,2591
1989,306,1988,Tracy Woodson,,2592
1989,783,1988,Trevor Wilson,,2593
1978,116,1977,Tucker Ashford,Rookie Card,2594
1979,247,1978,Tucker Ashford,,2594
1984,492,1983,Tucker Ashford,,2594
1970,26,1969,Tug McGraw,,2595
1971,618,1970,Tug McGraw,,2595
1972,163,1971,Tug McGraw,,2595
1972,164,1971,Tug McGraw,In Action,2595
1973,163,1972,Tug McGraw,,2595
1973,164,1972,Tug McGraw,In Action,2595
1974,265,1973,Tug McGraw,,2595
1975,67,1974,Tug McGraw,,2595
1976,565,1975,Tug McGraw,,2595
1977,164,1976,Tug McGraw,,2595
1978,446,1977,Tug McGraw,,2595
1979,345,1978,Tug McGraw,,2595
1980,655,1979,Tug McGraw,,2595
1981,40,1980,Tug McGraw,,2595
1981,404,1980,Tug McGraw,1980 World Series,2595
1982,250,1981,Tug McGraw,,2595
1983,510,1982,Tug McGraw,,2595
1983,511,1982,Tug McGraw,Super Veteran,2595
1984,728,1983,Tug McGraw,,2595
1985,157,1984,Tug McGraw,,2595
1970,164,1969,Ty Cline,,2596
1971,199,1970,Ty Cline,NL Playoff Game 1,2596
1971,201,1970,Ty Cline,NL Playoff Game 3,2596
1971,319,1970,Ty Cline,,2596
1976,346,1975,Ty Cobb,All-Time Greats Card,
1990,564,1989,Tyler Houston,Rookie Card,2597
1979,157,1978,U.L. Washington,,2598
1980,508,1979,U.L. Washington,,2598
1981,26,1980,U.L. Washington,,2598
1982,329,1981,U.L. Washington,,2598
1983,687,1982,U.L. Washington,,2598
1984,294,1983,U.L. Washington,,2598
1985,431,1984,U.L. Washington,,2598
1986,113,1985,U.L. Washington,,2598
1986,373,1985,Urbano Lugo,,2599
1987,92,1986,Urbano Lugo,,2599
1970,445,1969,Vada Pinson,,2600
1971,275,1970,Vada Pinson,,2600
1972,135,1971,Vada Pinson,,2600
1973,135,1972,Vada Pinson,,2600
1974,490,1973,Vada Pinson,,2600
1975,295,1974,Vada Pinson,,2600
1976,415,1975,Vada Pinson,,2600
1983,98,1982,Vance Law,,2601
1984,667,1983,Vance Law,,2601
1985,413,1984,Vance Law,,2601
1986,787,1985,Vance Law,,2601
1987,127,1986,Vance Law,,2601
1988,346,1987,Vance Law,,2601
1989,501,1988,Vance Law,,2601
1970,558,1969,Vern Fuller,,2602
1976,89,1975,Vern Ruhle,,2603
1977,311,1976,Vern Ruhle,,2603
1978,456,1977,Vern Ruhle,,2603
1979,49,1978,Vern Ruhle,,2603
1980,234,1979,Vern Ruhle,,2603
1981,642,1980,Vern Ruhle,,2603
1982,539,1981,Vern Ruhle,,2603
1983,172,1982,Vern Ruhle,,2603
1984,328,1983,Vern Ruhle,,2603
1985,426,1984,Vern Ruhle,,2603
1986,768,1985,Vern Ruhle,,2603
1987,221,1986,Vern Ruhle,,2603
1975,368,1974,Vic Albury,,2604
1976,336,1975,Vic Albury,,2604
1977,536,1976,Vic Albury,,2604
1975,177,1974,Vic Correll,Rookie Card,2605
1976,608,1975,Vic Correll,,2605
1977,364,1976,Vic Correll,,2605
1978,527,1977,Vic Correll,,2605
1979,281,1978,Vic Correll,,2605
1980,419,1979,Vic Correll,,2605
1981,628,1980,Vic Correll,,2605
1970,256,1969,Vic Davalillo,,2606
1971,4,1970,Vic Davalillo,,2606
1972,785,1971,Vic Davalillo,,2606
1973,785,1972,Vic Davalillo,,2606
1974,444,1973,Vic Davalillo,,2606
1978,539,1977,Vic Davalillo,,2606
1979,228,1978,Vic Davalillo,,2606
1974,157,1973,Vic Harris,,2607
1975,658,1974,Vic Harris,,2607
1978,436,1977,Vic Harris,,2607
1979,338,1978,Vic Harris,,2607
1988,322,1987,Vicente Palacios,,2608
1970,191,1969,Vicente Romo,,2609
1971,723,1970,Vicente Romo,,2609
1972,499,1971,Vicente Romo,,2609
1973,499,1972,Vicente Romo,,2609
1974,197,1973,Vicente Romo,,2609
1975,274,1974,Vicente Romo,,2609
1983,633,1982,Vicente Romo,,2609
1980,99,1979,Victor Cruz,,2610
1981,252,1980,Victor Cruz,,2610
1982,263,1981,Victor Cruz,,2610
1970,21,1969,Vida Blue,,2611
1971,544,1970,Vida Blue,,2611
1972,169,1971,Vida Blue,,2611
1972,170,1971,Vida Blue,In Action,2611
1973,169,1972,Vida Blue,,2611
1973,170,1972,Vida Blue,In Action,2611
1974,290,1973,Vida Blue,,2611
1975,510,1974,Vida Blue,,2611
1976,140,1975,Vida Blue,,2611
1977,230,1976,Vida Blue,,2611
1978,680,1977,Vida Blue,,2611
1979,110,1978,Vida Blue,,2611
1980,30,1979,Vida Blue,,2611
1981,310,1980,Vida Blue,,2611
1982,430,1981,Vida Blue,,2611
1982,431,1981,Vida Blue,In Action,2611
1983,570,1982,Vida Blue,,2611
1986,770,1985,Vida Blue,,2611
1987,260,1986,Vida Blue,,2611
1972,84,1971,Vince Colbert,,2612
1973,84,1972,Vince Colbert,,2612
1986,201,1985,Vince Coleman,Record Breaker Card,2613
1986,370,1985,Vince Coleman,,2613
1987,590,1986,Vince Coleman,,2613
1988,1,1987,Vince Coleman,Record Breaker,2613
1988,260,1987,Vince Coleman,,2613
1989,90,1988,Vince Coleman,,2613
1983,325,1982,Von Hayes,,2614
1984,587,1983,Von Hayes,,2614
1985,68,1984,Von Hayes,,2614
1986,420,1985,Von Hayes,,2614
1987,666,1986,Von Hayes,,2614
1988,215,1987,Von Hayes,,2614
1989,385,1988,Von Hayes,,2614
1971,57,1970,Von Joshua,Rookie Card,2615
1974,551,1973,Von Joshua,,2615
1975,547,1974,Von Joshua,,2615
1976,82,1975,Von Joshua,,2615
1977,651,1976,Von Joshua,,2615
1978,108,1977,Von Joshua,,2615
1980,209,1979,Von Joshua,,2615
1971,79,1970,Wade Blasingame,,2616
1972,581,1971,Wade Blasingame,,2616
1973,581,1972,Wade Blasingame,,2616
1983,498,1982,Wade Boggs,Rookie Card,2617
1984,30,1983,Wade Boggs,,2617
1985,350,1984,Wade Boggs,,2617
1986,510,1985,Wade Boggs,,2617
1987,150,1986,Wade Boggs,,2617
1988,200,1987,Wade Boggs,,2617
1988,388,1987,Wade Boggs,A.L. All-Star,2617
1989,2,1988,Wade Boggs,Record Breaker,2617
1989,399,1988,Wade Boggs,All Star,2617
1989,600,1988,Wade Boggs,,2617
1987,569,1986,Wade Rowdon,,2618
1987,588,1986,Wallace Johnson,,2619
1988,228,1987,Wallace Johnson,,2619
1989,138,1988,Wallace Johnson,,2619
1983,444,1982,Wally Backman,,2620
1985,677,1984,Wally Backman,,2620
1986,191,1985,Wally Backman,,2620
1987,48,1986,Wally Backman,,2620
1988,333,1987,Wally Backman,,2620
1989,508,1988,Wally Backman,,2620
1970,266,1969,Wally Bunker,,2621
1971,528,1970,Wally Bunker,,2621
1987,80,1986,Wally Joyner,Rookie Card,2622
1988,420,1987,Wally Joyner,,2622
1989,270,1988,Wally Joyner,,2622
1988,494,1987,Wally Ritchie,,2623
1970,392,1969,Walt Hriniak,,2624
1984,549,1983,Walt Terrell,,2625
1985,287,1984,Walt Terrell,,2625
1986,461,1985,Walt Terrell,,2625
1987,72,1986,Walt Terrell,,2625
1988,668,1987,Walt Terrell,,2625
1989,127,1988,Walt Terrell,,2625
1989,316,1988,Walt Weiss,,2626
1989,639,1988,Walt Weiss,,2626
1970,395,1969,Walt Williams,,2627
1971,555,1970,Walt Williams,,2627
1972,15,1971,Walt Williams,,2627
1973,15,1972,Walt Williams,,2627
1974,418,1973,Walt Williams,,2627
1976,123,1975,Walt Williams,,2627
1971,567,1970,Walter Alston,Manager,
1972,749,1971,Walter Alston,Manager Card,
1973,749,1972,Walter Alston,Manager Card,
1975,361,1974,Walter Alston,Los Angeles Dodgers Team Photo,
1976,46,1975,Walter Alston,Los Angeles Dodgers Checklist Card,
1976,349,1975,Walter Johnson,All-Time Greats Card,
1978,297,1977,Warren Brusstar,Rookie Card,2628
1979,653,1978,Warren Brusstar,,2628
1980,52,1979,Warren Brusstar,,2628
1981,426,1980,Warren Brusstar,,2628
1982,647,1981,Warren Brusstar,,2628
1984,304,1983,Warren Brusstar,,2628
1985,189,1984,Warren Brusstar,,2628
1986,564,1985,Warren Brusstar,,2628
1978,468,1977,Warren Cromartie,Rookie Card,2629
1979,76,1978,Warren Cromartie,,2629
1980,180,1979,Warren Cromartie,,2629
1981,345,1980,Warren Cromartie,,2629
1982,695,1981,Warren Cromartie,,2629
1983,495,1982,Warren Cromartie,,2629
1984,287,1983,Warren Cromartie,,2629
1979,150,1978,Wayne Cage,,2630
1980,208,1979,Wayne Cage,,2630
1970,323,1969,Wayne Comer,,2631
1976,414,1975,Wayne Garland,,2632
1977,33,1976,Wayne Garland,,2632
1978,174,1977,Wayne Garland,,2632
1979,636,1978,Wayne Garland,,2632
1980,361,1979,Wayne Garland,,2632
1981,511,1980,Wayne Garland,,2632
1982,446,1981,Wayne Garland,,2632
1970,628,1969,Wayne Garrett,Rookie Card,2633
1971,228,1970,Wayne Garrett,,2633
1972,518,1971,Wayne Garrett,,2633
1973,518,1972,Wayne Garrett,,2633
1974,510,1973,Wayne Garrett,,2633
1975,111,1974,Wayne Garrett,,2633
1976,222,1975,Wayne Garrett,,2633
1977,417,1976,Wayne Garrett,,2633
1978,679,1977,Wayne Garrett,,2633
1979,319,1978,Wayne Garrett,,2633
1970,73,1969,Wayne Granger,,2634
1971,379,1970,Wayne Granger,,2634
1972,545,1971,Wayne Granger,,2634
1973,545,1972,Wayne Granger,,2634
1974,644,1973,Wayne Granger,,2634
1976,516,1975,Wayne Granger,,2634
1978,139,1977,Wayne Gross,,2635
1979,528,1978,Wayne Gross,,2635
1980,363,1979,Wayne Gross,,2635
1981,86,1980,Wayne Gross,,2635
1982,692,1981,Wayne Gross,,2635
1983,233,1982,Wayne Gross,,2635
1984,741,1983,Wayne Gross,,2635
1985,416,1984,Wayne Gross,,2635
1986,173,1985,Wayne Gross,,2635
1982,107,1981,Wayne Krenchicki,,2636
1983,374,1982,Wayne Krenchicki,,2636
1984,223,1983,Wayne Krenchicki,,2636
1985,468,1984,Wayne Krenchicki,,2636
1986,777,1985,Wayne Krenchicki,,2636
1987,774,1986,Wayne Krenchicki,,2636
1978,231,1977,Wayne Nordhagen,Rookie Card,2637
1979,351,1978,Wayne Nordhagen,,2637
1980,487,1979,Wayne Nordhagen,,2637
1981,186,1980,Wayne Nordhagen,,2637
1982,597,1981,Wayne Nordhagen,,2637
1983,714,1982,Wayne Nordhagen,,2637
1971,339,1970,Wayne Simpson,,2638
1972,762,1971,Wayne Simpson,,2638
1973,762,1972,Wayne Simpson,,2638
1984,557,1983,Wayne Tolleson,,2639
1985,247,1984,Wayne Tolleson,,2639
1986,641,1985,Wayne Tolleson,,2639
1987,224,1986,Wayne Tolleson,,2639
1988,411,1987,Wayne Tolleson,,2639
1989,716,1988,Wayne Tolleson,,2639
1974,419,1973,Wayne Twitchell,,2640
1975,326,1974,Wayne Twitchell,,2640
1976,543,1975,Wayne Twitchell,,2640
1977,444,1976,Wayne Twitchell,,2640
1978,269,1977,Wayne Twitchell,,2640
1979,43,1978,Wayne Twitchell,,2640
1988,189,1987,Wes Gardner,,2641
1989,526,1988,Wes Gardner,,2641
1970,5,1969,Wes Parker,,2642
1971,430,1970,Wes Parker,,2642
1972,265,1971,Wes Parker,,2642
1973,265,1972,Wes Parker,,2642
1975,216,1974,Wes Westrum,San Francisco Giants Team Photo,
1976,236,1975,Whitey Herzog,Kansas City Royals Checklist Card,
1977,371,1976,Whitey Herzog,Texas Rangers Team Checklist,
1978,299,1977,Whitey Herzog,Manager,
1979,451,1978,Whitey Herzog,Kansas City Royals Checklist / Manager Card,
1981,684,1980,Whitey Herzog,Cardinals Team checklist,
1983,186,1982,Whitey Herzog,Manager Card,
1984,561,1983,Whitey Herzog,,
1985,683,1984,Whitey Herzog,Manager Card,
1986,441,1985,Whitey Herzog,Manager Card | Team Card,
1987,243,1986,Whitey Herzog,Manager Card,
